Question ID,Model,Model Load Time (s),Prefill Time (ms),Decode Time (ms),Total Compute Time (ms),Latency (s),Input Tokens,Output Tokens,Total Tokens,Correct,Model Response,Ground Truth,Question,Avg GPU+CPU Power (W),Max GPU+CPU Power (W),Avg Board Power (W),Max GPU Temp (C),Total Energy (J),Energy per Input Token (J),Energy per Output Token (J),Energy per Total Token (J),RAM Used (MB),RAM Free (MB),Swap Used (MB),KV Active Tokens,KV Active Ratio,Prompt Cache Entries,Prompt Cache Size (MB),Prompt Cache Limit (MB)
114,Qwen2.5-VL-3B,,700.00,72.59,772.59,0.787,125,2,127,0,0,230,What is the amount of buildings in the image?,5.21,5.32,12.02,58.2,8.42,0.0674,4.2122,0.0663,5643,1964,521,40,0.0012,0,0.000,0
115,Qwen2.5-VL-3B,,698.98,143.86,842.84,0.857,123,3,126,0,10,224,What is the number of residential buildings?,5.26,5.52,12.03,58.4,9.62,0.0782,3.2065,0.0763,5643,1964,521,126,0.0038,0,0.000,0
116,Qwen2.5-VL-3B,,700.80,72.67,773.47,0.788,124,2,126,1,Yes,yes,Are there more buildings than farmlands?,5.06,5.40,11.90,58.3,8.31,0.0670,4.1568,0.0660,5643,1964,521,40,0.0012,0,0.000,0
117,Qwen2.5-VL-3B,,699.34,73.00,772.33,0.787,123,2,125,0,Yes,no,Are there more grass areas than buildings?,5.16,5.44,12.07,58.2,8.45,0.0687,4.2246,0.0676,5644,1963,521,38,0.0012,0,0.000,0
118,Qwen2.5-VL-3B,,699.86,72.58,772.44,0.787,121,2,123,0,No,yes,Is a water area present?,5.23,5.52,12.00,58.3,8.40,0.0694,4.2005,0.0683,5644,1963,521,36,0.0011,0,0.000,0
119,Qwen2.5-VL-3B,,713.92,72.83,786.75,0.802,132,2,134,1,No,no,Is the number of water areas equal to the number of commercial buildings in the image?,5.27,5.52,12.04,58.6,9.63,0.0730,4.8159,0.0719,5644,1963,521,133,0.0041,0,0.000,0
120,Qwen2.5-VL-3B,,699.38,72.66,772.03,0.787,121,2,123,1,Yes,yes,Is there a commercial building?,4.82,5.08,11.43,58.2,8.01,0.0662,4.0040,0.0651,5648,1959,521,36,0.0011,0,0.000,0
121,Qwen2.5-VL-3B,,699.79,346.86,1046.65,1.060,122,6,128,0,10000,90,What is the amount of forests?,5.26,5.52,12.10,58.5,12.10,0.0992,2.0162,0.0945,5648,1959,521,131,0.0040,0,0.000,0
122,Qwen2.5-VL-3B,,700.47,72.66,773.13,0.788,124,2,126,0,Yes,no,Are there less residential buildings than water areas?,5.17,5.56,12.11,58.6,8.46,0.0682,4.2290,0.0671,5647,1960,521,43,0.0013,0,0.000,0
123,Qwen2.5-VL-3B,,699.92,73.00,772.92,0.788,123,2,125,0,1,14,What is the number of water areas?,5.19,5.44,12.05,58.3,8.44,0.0687,4.2223,0.0676,5647,1960,521,38,0.0012,0,0.000,0
124,Qwen2.5-VL-3B,,712.64,72.76,785.40,0.800,127,2,129,1,No,no,Is the number of buildings equal to the number of roads?,5.21,5.48,12.03,58.4,8.43,0.0664,4.2144,0.0653,5647,1960,521,128,0.0039,0,0.000,0
125,Qwen2.5-VL-3B,,700.52,72.64,773.16,0.787,129,2,131,1,No,no,Is the number of grass areas equal to the number of water areas?,5.21,5.48,12.06,58.3,8.44,0.0654,4.2191,0.0644,5647,1960,521,44,0.0013,0,0.000,0
126,Qwen2.5-VL-3B,,699.89,72.59,772.48,0.787,123,2,125,0,Yes,no,Are there more water areas than roads?,5.22,5.48,12.11,58.4,8.47,0.0689,4.2360,0.0678,5647,1960,521,38,0.0012,0,0.000,0
127,Qwen2.5-VL-3B,,700.31,212.76,913.07,0.928,123,4,127,0,100,5,What is the amount of orchards?,5.27,5.48,12.05,58.6,10.85,0.0882,2.7126,0.0854,5647,1960,521,128,0.0039,0,0.000,0
128,Qwen2.5-VL-3B,,699.73,72.53,772.26,0.787,123,2,125,1,Yes,yes,Are there more roads than water areas?,4.94,5.32,11.72,58.5,8.18,0.0665,4.0889,0.0654,5647,1960,521,40,0.0012,0,0.000,0
129,Qwen2.5-VL-3B,,699.34,72.58,771.92,0.786,124,2,126,0,Yes,no,Are there more small commercial buildings than forests?,5.19,5.48,11.98,58.6,8.38,0.0676,4.1924,0.0665,5647,1960,521,39,0.0012,0,0.000,0
130,Qwen2.5-VL-3B,,713.53,72.86,786.39,0.801,129,2,131,1,No,no,Is the number of water areas equal to the number of circular roads?,5.17,5.32,11.97,58.4,8.40,0.0651,4.1993,0.0641,5647,1960,521,130,0.0040,0,0.000,0
131,Qwen2.5-VL-3B,,699.82,212.33,912.15,0.927,124,4,128,0,100,0,What is the amount of square residential buildings?,5.29,5.52,12.06,58.5,10.85,0.0875,2.7121,0.0848,5652,1955,521,129,0.0039,0,0.000,0
132,Qwen2.5-VL-3B,,713.13,73.23,786.36,0.801,128,2,130,1,No,no,Is the number of grass areas equal to the number of buildings?,4.94,5.28,11.70,58.4,8.17,0.0638,4.0859,0.0629,5652,1955,521,129,0.0039,0,0.000,0
133,Qwen2.5-VL-3B,,700.21,72.95,773.16,0.788,122,2,124,1,Yes,yes,Is a rectangular farmland present?,5.20,5.48,11.99,58.4,8.39,0.0688,4.1962,0.0677,5652,1955,521,37,0.0011,0,0.000,0
134,Qwen2.5-VL-3B,,700.51,144.60,845.11,0.860,122,3,125,0,10,126,How many grass areas are there?,5.23,5.48,11.99,58.6,9.60,0.0787,3.2007,0.0768,5652,1955,521,125,0.0038,0,0.000,0
135,Qwen2.5-VL-3B,,700.14,212.78,912.92,0.927,122,4,126,0,100,63,How many large forests are there?,5.19,5.48,11.97,58.6,10.75,0.0881,2.6882,0.0853,5652,1955,521,127,0.0039,0,0.000,0
136,Qwen2.5-VL-3B,,700.97,346.65,1047.62,1.062,125,6,131,0,10000,77,What is the amount of large farmlands?,5.00,5.40,11.81,58.6,11.81,0.0944,1.9676,0.0901,5652,1955,521,134,0.0041,0,0.000,0
137,Qwen2.5-VL-3B,,700.51,72.95,773.46,0.788,123,2,125,0,1,76,How many large grass areas are there?,5.11,5.44,12.07,58.5,8.43,0.0686,4.2164,0.0675,5652,1955,521,42,0.0013,0,0.000,0
138,Qwen2.5-VL-3B,,700.31,72.63,772.94,0.787,123,2,125,1,Yes,yes,Are there less water areas than forests?,5.22,5.48,12.05,58.5,8.43,0.0686,4.2162,0.0675,5652,1955,521,38,0.0012,0,0.000,0
139,Qwen2.5-VL-3B,,699.45,72.64,772.08,0.786,122,2,124,0,Yes,no,Are there less roads than forests?,5.20,5.52,12.07,58.3,8.45,0.0693,4.2260,0.0682,5652,1955,521,37,0.0011,0,0.000,0
140,Qwen2.5-VL-3B,,700.01,73.06,773.07,0.788,122,2,124,1,Yes,yes,Is there a medium commercial building?,5.21,5.52,12.02,58.5,8.42,0.0690,4.2082,0.0679,5652,1955,521,37,0.0011,0,0.000,0
141,Qwen2.5-VL-3B,,700.82,280.87,981.69,0.996,124,5,129,0,1000,78,What is the number of farmlands?,5.27,5.52,12.04,58.5,10.83,0.0874,2.1664,0.0840,5652,1955,521,131,0.0040,0,0.000,0
142,Qwen2.5-VL-3B,,700.34,143.73,844.07,0.859,127,3,130,0,10,217,What is the number of small residential buildings in the image?,5.26,5.52,12.19,58.6,9.75,0.0768,3.2498,0.0750,5652,1955,521,130,0.0040,0,0.000,0
143,Qwen2.5-VL-3B,,712.38,72.72,785.10,0.799,128,2,130,1,No,no,Is the number of residential buildings equal to the number of roads?,5.14,5.52,11.96,58.7,8.36,0.0654,4.1825,0.0643,5647,1960,521,129,0.0039,0,0.000,0
144,Qwen2.5-VL-3B,,700.62,279.05,979.67,0.994,124,5,129,0,1000,0,What is the amount of square commercial buildings?,5.28,5.52,12.05,58.7,10.83,0.0874,2.1669,0.0840,5647,1960,521,131,0.0040,0,0.000,0
145,Qwen2.5-VL-3B,,699.39,143.63,843.01,0.857,123,3,126,0,10,0,What is the number of medium roads?,5.26,5.52,12.17,58.7,9.73,0.0791,3.2438,0.0772,5647,1960,521,126,0.0038,0,0.000,0
146,Qwen2.5-VL-3B,,699.67,72.79,772.46,0.787,122,2,124,1,No,no,Is a square residential building present?,4.99,5.24,11.71,58.6,8.21,0.0673,4.1039,0.0662,5647,1960,521,38,0.0012,0,0.000,0
147,Qwen2.5-VL-3B,,713.95,73.39,787.34,0.802,131,2,133,1,No,no,Is the number of circular commercial buildings equal to the number of farmlands?,5.20,5.44,11.91,58.4,8.35,0.0638,4.1757,0.0628,5648,1959,521,132,0.0040,0,0.000,0
148,Qwen2.5-VL-3B,,714.83,213.57,928.40,0.943,132,4,136,0,100,1,What is the amount of medium farmlands on the left of a  building?,5.25,5.48,12.07,58.7,10.87,0.0824,2.7178,0.0799,5648,1959,521,137,0.0042,0,0.000,0
149,Qwen2.5-VL-3B,,713.31,73.30,786.61,0.801,129,2,131,1,No,no,Is the number of roads equal to the number of square residential buildings?,4.97,5.16,11.82,58.5,8.30,0.0643,4.1480,0.0633,5648,1959,521,130,0.0040,0,0.000,0
150,Qwen2.5-VL-3B,,737.18,73.09,810.27,0.825,121,2,123,1,1,1,How many commercials are there?,5.10,5.44,11.83,58.6,9.46,0.0782,4.7289,0.0769,5648,1959,521,36,0.0011,0,0.000,0
151,Qwen2.5-VL-3B,,701.14,72.86,774.00,0.789,123,2,125,1,Yes,yes,Are there more residential buildings than roads?,4.93,5.28,11.54,58.5,8.06,0.0655,4.0279,0.0644,5648,1959,521,38,0.0012,0,0.000,0
152,Qwen2.5-VL-3B,,700.59,72.72,773.31,0.788,123,2,125,1,0,0,How many large residential buildings are there?,5.16,5.44,11.96,58.5,8.37,0.0681,4.1860,0.0670,5648,1959,521,38,0.0012,0,0.000,0
153,Qwen2.5-VL-3B,,701.04,73.11,774.15,0.789,123,2,125,0,Yes,no,Are there more commercial buildings than forests?,5.20,5.32,11.96,58.5,8.38,0.0681,4.1905,0.0670,5648,1959,521,38,0.0012,0,0.000,0
154,Qwen2.5-VL-3B,,701.25,145.01,846.26,0.861,123,3,126,0,10,7,How many medium residential buildings are there?,5.25,5.52,12.04,58.7,9.63,0.0783,3.2116,0.0765,5648,1959,521,126,0.0038,0,0.000,0
155,Qwen2.5-VL-3B,,701.74,73.14,774.88,0.790,124,2,126,1,Yes,yes,Are there more residential buildings than water areas?,5.16,5.44,11.93,58.4,8.34,0.0673,4.1709,0.0662,5652,1955,521,40,0.0012,0,0.000,0
156,Qwen2.5-VL-3B,,700.56,72.95,773.52,0.788,121,2,123,1,No,no,Is a circular building present?,5.18,5.32,12.00,58.6,8.41,0.0695,4.2037,0.0684,5652,1955,521,36,0.0011,0,0.000,0
157,Qwen2.5-VL-3B,,700.44,72.97,773.41,0.788,122,2,124,0,Yes,no,Are there less buildings than roads?,5.20,5.48,12.03,58.7,8.42,0.0690,4.2115,0.0679,5653,1954,521,37,0.0011,0,0.000,0
158,Qwen2.5-VL-3B,,701.36,73.08,774.43,0.789,124,2,126,0,1,9,What is the number of rectangular water areas?,5.24,5.52,12.03,58.5,8.42,0.0679,4.2101,0.0668,5653,1954,521,39,0.0012,0,0.000,0
159,Qwen2.5-VL-3B,,699.80,72.67,772.47,0.787,122,2,124,0,0,1,How many large buildings are there?,5.16,5.44,12.09,58.5,8.47,0.0694,4.2335,0.0683,5653,1954,521,37,0.0011,0,0.000,0
160,Qwen2.5-VL-3B,,700.99,72.59,773.58,0.788,125,2,127,0,No,yes,Is a rectangular residential building present in the image?,5.22,5.48,11.99,58.4,8.39,0.0671,4.1954,0.0661,5653,1954,521,40,0.0012,0,0.000,0
161,Qwen2.5-VL-3B,,700.67,72.56,773.23,0.788,125,2,127,0,Yes,no,Are there more circular grass areas than commercial buildings?,5.24,5.52,12.02,58.5,8.41,0.0673,4.2064,0.0662,5653,1954,521,40,0.0012,0,0.000,0
162,Qwen2.5-VL-3B,,699.64,72.98,772.62,0.787,123,2,125,0,Yes,no,Are there less residential buildings than roads?,5.18,5.48,12.08,58.5,8.45,0.0687,4.2271,0.0676,5653,1954,521,38,0.0012,0,0.000,0
163,Qwen2.5-VL-3B,,700.26,144.47,844.74,0.859,123,3,126,0,10,2,How many small commercial buildings are there?,5.26,5.52,12.05,58.5,9.64,0.0784,3.2135,0.0765,5653,1954,521,126,0.0038,0,0.000,0
164,Qwen2.5-VL-3B,,701.45,72.97,774.42,0.789,125,2,127,1,Yes,yes,Are there less square residential buildings than residential buildings?,5.12,5.44,11.93,58.6,8.34,0.0667,4.1687,0.0656,5653,1954,521,41,0.0013,0,0.000,0
165,Qwen2.5-VL-3B,,700.67,72.55,773.21,0.788,123,2,125,0,1,2,How many circular grass areas are there?,5.16,5.44,12.04,58.7,8.43,0.0685,4.2152,0.0674,5653,1954,521,38,0.0012,0,0.000,0
166,Qwen2.5-VL-3B,,713.04,72.77,785.81,0.800,129,2,131,1,No,no,Is the number of commercial buildings equal to the number of water areas?,5.22,5.52,12.05,58.8,8.44,0.0654,4.2207,0.0644,5653,1954,521,130,0.0040,0,0.000,0
167,Qwen2.5-VL-3B,,723.45,73.17,796.62,0.811,131,2,133,0,3,14,What is the number of water areas on the right of a  residential building?,5.20,5.52,12.03,58.6,9.62,0.0734,4.8082,0.0723,5646,1961,521,132,0.0040,0,0.000,0
168,Qwen2.5-VL-3B,,712.53,73.20,785.74,0.800,127,2,129,1,No,no,Is the number of buildings equal to the number of forests?,4.83,5.28,11.47,58.4,8.02,0.0632,4.0106,0.0622,5646,1961,521,128,0.0039,0,0.000,0
169,Qwen2.5-VL-3B,,714.25,73.79,788.04,0.802,137,2,139,1,No,no,Is the number of residential buildings equal to the number of water areas on the right of a  residential building?,5.18,5.44,11.94,58.4,9.57,0.0699,4.7850,0.0688,5646,1961,521,138,0.0042,0,0.000,0
170,Qwen2.5-VL-3B,,700.72,72.95,773.67,0.788,123,2,125,1,Yes,yes,Are there less medium buildings than roads?,4.85,5.40,11.43,58.2,7.96,0.0647,3.9796,0.0637,5646,1961,521,38,0.0012,0,0.000,0
171,Qwen2.5-VL-3B,,713.36,73.12,786.48,0.801,129,2,131,1,No,no,Is the number of water areas equal to the number of residential buildings?,5.15,5.36,11.90,58.3,8.34,0.0646,4.1676,0.0636,5646,1961,521,130,0.0040,0,0.000,0
172,Qwen2.5-VL-3B,,699.91,72.98,772.89,0.787,121,2,123,1,No,no,Is there a circular road?,5.21,5.44,11.97,58.5,8.38,0.0692,4.1885,0.0681,5646,1961,521,36,0.0011,0,0.000,0
173,Qwen2.5-VL-3B,,700.51,72.99,773.51,0.788,122,2,124,0,1,130,How many rectangular buildings are there?,5.19,5.48,12.01,58.5,8.41,0.0689,4.2053,0.0678,5646,1961,521,37,0.0011,0,0.000,0
174,Qwen2.5-VL-3B,,712.91,72.77,785.68,0.799,130,2,132,1,No,no,Is the number of commercial buildings equal to the number of farmlands?,5.22,5.52,11.98,58.8,8.39,0.0645,4.1925,0.0635,5647,1960,521,131,0.0040,0,0.000,0
175,Qwen2.5-VL-3B,,699.61,72.76,772.38,0.787,122,2,124,1,Yes,yes,Are there more buildings than roads?,5.23,5.48,12.00,58.6,8.40,0.0689,4.2016,0.0678,5647,1960,521,37,0.0011,0,0.000,0
176,Qwen2.5-VL-3B,,699.87,72.65,772.52,0.787,125,2,127,0,Yes,no,Are there more commercial buildings than farmlands?,5.25,5.52,12.04,58.6,8.43,0.0674,4.2133,0.0664,5647,1960,521,40,0.0012,0,0.000,0
177,Qwen2.5-VL-3B,,713.33,73.12,786.46,0.801,131,2,133,0,0,5,What is the number of commercial buildings at the top of a  water area?,5.20,5.36,11.99,58.4,8.41,0.0642,4.2046,0.0632,5647,1960,521,132,0.0040,0,0.000,0
178,Qwen2.5-VL-3B,,700.60,73.23,773.83,0.789,123,2,125,0,1,2,How many large water areas are there?,5.22,5.52,12.06,58.5,8.44,0.0687,4.2220,0.0676,5647,1960,521,38,0.0012,0,0.000,0
179,Qwen2.5-VL-3B,,701.30,72.98,774.29,0.789,124,2,126,0,Yes,no,Are there more commercial buildings than water areas?,5.24,5.52,12.05,58.4,8.43,0.0680,4.2151,0.0669,5652,1955,521,39,0.0012,0,0.000,0
180,Qwen2.5-VL-3B,,712.50,73.14,785.65,0.800,128,2,130,1,No,no,Is the number of buildings equal to the number of large roads?,5.21,5.48,12.02,58.7,8.42,0.0657,4.2077,0.0647,5656,1951,521,129,0.0039,0,0.000,0
181,Qwen2.5-VL-3B,,713.12,73.38,786.50,0.801,133,2,135,1,No,no,Is the number of farmlands equal to the number of residential buildings in the image?,5.19,5.36,12.07,58.5,8.46,0.0636,4.2300,0.0627,5656,1951,521,134,0.0041,0,0.000,0
182,Qwen2.5-VL-3B,,699.53,72.99,772.52,0.787,122,2,124,1,No,no,Is there a circular commercial building?,5.25,5.56,12.05,58.7,8.44,0.0692,4.2202,0.0681,5657,1950,521,37,0.0011,0,0.000,0
183,Qwen2.5-VL-3B,,700.01,72.60,772.61,0.787,122,2,124,0,1,0,How many circular roads are there?,5.23,5.52,12.03,58.6,8.42,0.0691,4.2123,0.0679,5657,1950,521,37,0.0011,0,0.000,0
184,Qwen2.5-VL-3B,,700.90,211.52,912.42,0.927,124,4,128,0,100,3,What is the amount of medium commercial buildings?,5.27,5.52,12.04,58.4,10.83,0.0874,2.7080,0.0846,5657,1950,521,129,0.0039,0,0.000,0
185,Qwen2.5-VL-3B,,699.78,72.59,772.37,0.787,122,2,124,1,0,0,How many circular buildings are there?,4.96,5.52,11.75,58.3,8.19,0.0671,4.0956,0.0661,5657,1950,521,39,0.0012,0,0.000,0
186,Qwen2.5-VL-3B,,714.05,72.74,786.79,0.801,132,2,134,0,Yes,no,Are there more water areas on the left of a  farmland than water areas?,5.18,5.40,11.98,58.5,8.39,0.0636,4.1945,0.0626,5657,1950,521,133,0.0041,0,0.000,0
187,Qwen2.5-VL-3B,,700.06,72.92,772.98,0.787,122,2,124,0,1,0,How many square buildings are there?,5.24,5.52,12.00,58.8,8.40,0.0688,4.1995,0.0677,5657,1950,521,37,0.0011,0,0.000,0
188,Qwen2.5-VL-3B,,699.83,72.54,772.37,0.787,122,2,124,1,No,no,Is a square commercial building present?,5.22,5.48,12.03,58.5,8.42,0.0690,4.2108,0.0679,5657,1950,521,37,0.0011,0,0.000,0
189,Qwen2.5-VL-3B,,712.07,72.68,784.75,0.799,128,2,130,1,No,no,Is the number of roads equal to the number of water areas?,5.23,5.52,11.95,58.7,8.37,0.0654,4.1827,0.0643,5657,1950,521,129,0.0039,0,0.000,0
190,Qwen2.5-VL-3B,,699.59,72.58,772.17,0.787,122,2,124,1,Yes,yes,Is there a medium grass area?,5.24,5.52,11.97,58.7,8.38,0.0687,4.1895,0.0676,5657,1950,521,37,0.0011,0,0.000,0
191,Qwen2.5-VL-3B,,700.53,72.98,773.52,0.788,123,2,125,1,0,0,How many circular residential buildings are there?,5.22,5.52,12.06,58.5,8.44,0.0687,4.2221,0.0676,5658,1949,521,38,0.0012,0,0.000,0
192,Qwen2.5-VL-3B,,699.94,72.93,772.87,0.787,121,2,123,0,Yes,no,Is a medium road present?,5.24,5.52,12.01,58.8,8.41,0.0695,4.2061,0.0684,5660,1947,521,36,0.0011,0,0.000,0
193,Qwen2.5-VL-3B,,701.13,72.63,773.76,0.788,124,2,126,0,Yes,no,Are there less grass areas than circular roads?,5.21,5.48,12.04,58.5,8.43,0.0680,4.2153,0.0669,5660,1947,521,39,0.0012,0,0.000,0
194,Qwen2.5-VL-3B,,713.44,73.82,787.25,0.802,131,2,133,0,0,10,What is the amount of water areas at the top of a  commercial building?,5.28,5.52,12.10,58.5,9.68,0.0739,4.8411,0.0728,5660,1947,521,132,0.0040,0,0.000,0
195,Qwen2.5-VL-3B,,713.69,74.02,787.71,0.802,131,2,133,1,Yes,yes,Are there more water areas than commercial buildings at the bottom of a  forest?,4.83,5.40,11.40,58.4,9.14,0.0698,4.5694,0.0687,5661,1946,521,132,0.0040,0,0.000,0
196,Qwen2.5-VL-3B,,712.50,73.16,785.66,0.800,128,2,130,0,Yes,no,Is there a forest at the bottom of a  large road?,4.80,5.20,11.37,58.5,7.94,0.0620,3.9683,0.0611,5661,1946,521,129,0.0039,0,0.000,0
197,Qwen2.5-VL-3B,,700.68,73.02,773.70,0.788,125,2,127,0,Yes,no,Are there less rectangular grass areas than water areas?,5.16,5.40,11.88,58.6,8.32,0.0665,4.1576,0.0655,5661,1946,521,40,0.0012,0,0.000,0
198,Qwen2.5-VL-3B,,700.88,211.35,912.23,0.926,124,4,128,0,100,0,What is the amount of circular commercial buildings?,5.26,5.52,12.04,58.8,10.83,0.0873,2.7064,0.0846,5661,1946,521,129,0.0039,0,0.000,0
199,Qwen2.5-VL-3B,,700.45,72.71,773.16,0.787,123,2,125,1,Yes,yes,Are there more buildings than grass areas?,4.99,5.52,11.70,58.8,8.15,0.0663,4.0774,0.0652,5662,1945,521,40,0.0012,0,0.000,0
200,Qwen2.5-VL-3B,,700.52,143.77,844.29,0.860,124,3,127,1,Rural,rural,Is it a rural or an urban area,5.21,5.44,11.98,58.5,9.58,0.0773,3.1930,0.0754,5662,1945,521,127,0.0039,0,0.000,0
201,Qwen2.5-VL-3B,,699.97,72.59,772.56,0.787,123,2,125,1,Yes,yes,Is there a forest in the image?,5.07,5.24,11.96,58.5,8.38,0.0681,4.1881,0.0670,5662,1945,521,39,0.0012,0,0.000,0
202,Qwen2.5-VL-3B,,699.89,73.11,773.00,0.787,122,2,124,0,1,13,What is the number of forests?,5.21,5.48,11.98,58.5,8.39,0.0688,4.1945,0.0677,5662,1945,521,37,0.0011,0,0.000,0
203,Qwen2.5-VL-3B,,699.86,73.02,772.88,0.787,121,2,123,1,Yes,yes,Is a water area present?,5.22,5.48,12.02,58.4,8.41,0.0695,4.2064,0.0684,5662,1945,521,36,0.0011,0,0.000,0
204,Qwen2.5-VL-3B,,700.24,279.26,979.50,0.993,122,5,127,0,1000,30,What is the amount of roads?,5.26,5.52,12.10,58.7,10.88,0.0892,2.1767,0.0857,5661,1946,521,129,0.0039,0,0.000,0
205,Qwen2.5-VL-3B,,699.97,72.58,772.54,0.787,122,2,124,0,Yes,no,Is there a circular nature reserve?,5.25,5.52,12.20,58.6,8.54,0.0700,4.2717,0.0689,5661,1946,521,40,0.0012,0,0.000,0
206,Qwen2.5-VL-3B,,700.24,72.56,772.80,0.787,122,2,124,1,1,1,How many water areas are there?,5.22,5.48,12.06,58.8,8.44,0.0692,4.2212,0.0681,5661,1946,521,37,0.0011,0,0.000,0
207,Qwen2.5-VL-3B,,712.21,72.71,784.92,0.799,127,2,129,0,1,0,What is the amount of medium water areas in the image?,5.20,5.48,12.06,58.3,8.44,0.0665,4.2217,0.0655,5661,1946,521,128,0.0039,0,0.000,0
208,Qwen2.5-VL-3B,,700.41,73.01,773.42,0.786,123,2,125,0,Yes,no,Are there less roads than water areas?,5.19,5.36,12.05,58.4,8.44,0.0686,4.2207,0.0675,5662,1945,521,38,0.0012,0,0.000,0
209,Qwen2.5-VL-3B,,699.71,72.54,772.25,0.787,120,2,122,1,Yes,yes,Is there a road?,5.20,5.48,12.02,58.6,8.41,0.0701,4.2071,0.0690,5662,1945,521,35,0.0011,0,0.000,0
210,Qwen2.5-VL-3B,,700.43,72.53,772.96,0.786,125,2,127,1,3,3,How many grass areas are there in the image?,5.22,5.48,12.08,58.4,8.45,0.0676,4.2270,0.0666,5662,1945,521,40,0.0012,0,0.000,0
211,Qwen2.5-VL-3B,,756.90,72.55,829.45,0.844,124,2,126,1,Yes,yes,Are there more nature reserves than water areas?,4.96,5.40,11.68,58.4,9.32,0.0752,4.6605,0.0740,5662,1945,521,39,0.0012,0,0.000,0
212,Qwen2.5-VL-3B,,712.70,73.09,785.78,0.800,127,2,129,1,Yes,yes,Is a road at the top of a  forest present?,5.00,5.36,11.71,58.4,8.18,0.0644,4.0898,0.0634,5660,1947,521,128,0.0039,0,0.000,0
213,Qwen2.5-VL-3B,,700.78,72.96,773.75,0.788,124,2,126,1,Yes,yes,Is a small forest present in the image?,5.19,5.44,11.96,58.8,8.37,0.0675,4.1875,0.0665,5660,1947,521,39,0.0012,0,0.000,0
214,Qwen2.5-VL-3B,,700.37,72.59,772.96,0.787,123,2,125,0,Yes,no,Are there more water areas than roads?,5.20,5.48,12.01,58.5,8.41,0.0684,4.2039,0.0673,5660,1947,521,38,0.0012,0,0.000,0
215,Qwen2.5-VL-3B,,699.37,72.68,772.04,0.786,121,2,123,0,Yes,no,Is there a circular road?,5.24,5.52,12.01,58.6,8.41,0.0695,4.2054,0.0684,5660,1947,521,36,0.0011,0,0.000,0
216,Qwen2.5-VL-3B,,700.65,72.54,773.19,0.787,123,2,125,0,1,0,How many large water areas are there?,5.23,5.48,11.99,58.7,8.39,0.0682,4.1942,0.0671,5660,1947,521,38,0.0012,0,0.000,0
217,Qwen2.5-VL-3B,,713.31,73.08,786.39,0.800,128,2,130,1,Yes,yes,Is a water area at the top of a  forest present?,5.25,5.52,12.00,58.5,8.40,0.0656,4.1996,0.0646,5660,1947,521,129,0.0039,0,0.000,0
218,Qwen2.5-VL-3B,,699.92,279.11,979.03,0.993,122,5,127,0,1000,3,How many nature reserves are there?,5.24,5.48,12.11,58.5,10.90,0.0893,2.1792,0.0858,5660,1947,521,129,0.0039,0,0.000,0
219,Qwen2.5-VL-3B,,714.42,72.73,787.15,0.801,131,2,133,0,Yes,no,Is the number of water areas equal to the number of forests in the image?,5.23,5.52,12.16,58.6,8.51,0.0650,4.2574,0.0640,5660,1947,521,132,0.0040,0,0.000,0
220,Qwen2.5-VL-3B,,713.30,72.75,786.06,0.799,130,2,132,1,1,1,What is the amount of water areas on the left of a  road?,5.24,5.52,12.02,58.4,8.41,0.0647,4.2067,0.0637,5660,1947,521,131,0.0040,0,0.000,0
221,Qwen2.5-VL-3B,,700.25,72.57,772.81,0.787,123,2,125,0,No,yes,Are there more forests than water areas?,5.24,5.48,12.01,58.5,8.41,0.0683,4.2034,0.0673,5661,1946,521,38,0.0012,0,0.000,0
222,Qwen2.5-VL-3B,,700.74,73.00,773.74,0.788,122,2,124,1,Yes,yes,Is a rectangular water area present?,5.18,5.40,12.04,58.8,8.44,0.0692,4.2183,0.0680,5661,1946,521,37,0.0011,0,0.000,0
223,Qwen2.5-VL-3B,,699.75,72.54,772.30,0.785,121,2,123,1,Yes,yes,Is there a grass area?,5.21,5.48,12.02,58.9,8.42,0.0696,4.2083,0.0684,5661,1946,521,36,0.0011,0,0.000,0
224,Qwen2.5-VL-3B,,700.48,211.54,912.02,0.926,124,4,128,0,100,3,What is the amount of large nature reserves?,5.28,5.52,12.08,58.6,10.86,0.0876,2.7154,0.0849,5661,1946,521,129,0.0039,0,0.000,0
225,Qwen2.5-VL-3B,,699.92,72.64,772.56,0.787,122,2,124,0,1,0,How many medium roads are there?,4.88,5.16,11.60,58.5,8.13,0.0666,4.0656,0.0656,5661,1946,521,39,0.0012,0,0.000,0
226,Qwen2.5-VL-3B,,700.69,72.55,773.24,0.787,124,2,126,0,Yes,no,Are there more square roads than water areas?,5.17,5.40,11.95,58.5,8.37,0.0675,4.1856,0.0664,5661,1946,521,39,0.0012,0,0.000,0
227,Qwen2.5-VL-3B,,699.82,72.54,772.36,0.787,123,2,125,1,1,1,What is the number of circular forests?,5.21,5.44,12.05,58.6,8.43,0.0686,4.2161,0.0675,5661,1946,521,38,0.0012,0,0.000,0
228,Qwen2.5-VL-3B,,712.17,73.11,785.28,0.799,127,2,129,1,No,no,Is the number of roads equal to the number of forests?,5.19,5.48,12.05,58.4,8.44,0.0664,4.2178,0.0654,5661,1946,521,128,0.0039,0,0.000,0
