Question ID,Model,Model Load Time (s),Prefill Time (ms),Decode Time (ms),Total Compute Time (ms),Latency (s),Input Tokens,Output Tokens,Total Tokens,Correct,Model Response,Ground Truth,Question,Avg GPU+CPU Power (W),Max GPU+CPU Power (W),Avg Board Power (W),Max GPU Temp (C),Total Energy (J),Energy per Input Token (J),Energy per Output Token (J),Energy per Total Token (J),RAM Used (MB),RAM Free (MB),Swap Used (MB),KV Active Tokens,KV Active Ratio,Prompt Cache Entries,Prompt Cache Size (MB),Prompt Cache Limit (MB)
457,Qwen2.5-VL-3B,,713.40,73.35,786.75,0.819,128,2,130,0,Yes,no,Is there a road on the right of the  water area?,4.85,5.32,11.38,58.1,9.11,0.0712,4.5575,0.0701,7235,372,1119,133,0.0041,360,1592.657,4096
458,Qwen2.5-VL-3B,,616.31,73.28,689.59,0.716,123,2,125,0,Yes,no,Are there less roads than water areas?,4.89,5.40,11.46,58.4,7.98,0.0648,3.9880,0.0638,7235,372,1187,124,0.0038,360,1592.832,4096
459,Qwen2.5-VL-3B,,700.01,73.21,773.22,0.793,122,2,124,0,Yes,no,Is there a small nature reserve?,4.84,5.28,11.46,58.1,8.01,0.0656,4.0042,0.0646,7242,365,1186,37,0.0011,361,1597.195,4096
460,Qwen2.5-VL-3B,,700.79,281.57,982.37,1.004,124,5,129,0,1000,4,What is the amount of large grass areas?,5.21,5.48,12.00,58.2,11.99,0.0967,2.3981,0.0930,7242,365,1186,131,0.0040,362,1601.522,4096
461,Qwen2.5-VL-3B,,616.06,72.84,688.90,0.714,123,2,125,1,Yes,yes,Are there less water areas than forests?,4.82,5.28,11.52,58.0,8.02,0.0652,4.0087,0.0641,7247,360,1186,124,0.0038,362,1601.663,4096
462,Qwen2.5-VL-3B,,615.67,73.22,688.89,0.712,122,2,124,1,Yes,yes,Are there more roads than forests?,4.85,5.28,11.41,58.0,7.97,0.0653,3.9844,0.0643,7252,355,1186,123,0.0038,362,1601.698,4096
463,Qwen2.5-VL-3B,,699.13,73.25,772.38,0.792,124,2,126,1,Yes,yes,Are there more water areas than medium roads?,4.70,5.01,11.24,58.0,7.88,0.0635,3.9396,0.0625,7252,355,1186,39,0.0012,363,1606.026,4096
464,Qwen2.5-VL-3B,,700.32,213.47,913.79,0.935,122,4,126,0,100,0,How many square roads are there?,5.20,5.48,11.95,58.3,10.75,0.0881,2.6882,0.0853,7252,355,1191,127,0.0039,364,1610.424,4096
465,Qwen2.5-VL-3B,,714.17,73.31,787.48,0.808,130,2,132,1,No,no,Is the number of water areas equal to the number of farmlands?,4.99,5.40,11.71,58.2,9.34,0.0719,4.6705,0.0708,7261,346,1191,131,0.0040,365,1614.821,4096
466,Qwen2.5-VL-3B,,712.80,73.50,786.29,0.807,131,2,133,0,Yes,no,Is the number of roads equal to the number of water areas in the image?,4.85,5.36,11.39,58.1,9.10,0.0695,4.5519,0.0684,7262,345,1219,132,0.0040,366,1619.430,4096
467,Qwen2.5-VL-3B,,701.43,73.21,774.64,0.796,125,2,127,0,Yes,no,Are there less roads than circular farmlands?,4.71,5.05,11.29,58.0,7.92,0.0633,3.9585,0.0623,7270,337,1219,40,0.0012,367,1624.074,4096
468,Qwen2.5-VL-3B,,712.84,73.43,786.27,0.808,126,2,128,1,Yes,yes,Is a water area next to a  road present?,5.15,5.44,11.89,58.4,9.51,0.0755,4.7568,0.0743,7275,332,1219,127,0.0039,368,1628.507,4096
469,Qwen2.5-VL-3B,,700.77,73.36,774.14,0.796,125,2,127,0,Yes,no,Is there a circular grass area in the image?,4.86,5.24,11.43,58.5,7.98,0.0639,3.9916,0.0629,7280,327,1219,40,0.0012,369,1632.975,4096
470,Qwen2.5-VL-3B,,712.27,73.37,785.64,0.807,126,2,128,0,No,yes,Are there more forests than water areas in the image?,5.23,5.48,12.03,58.3,9.62,0.0764,4.8110,0.0752,7283,324,1254,41,0.0013,370,1637.408,4096
471,Qwen2.5-VL-3B,,713.38,73.27,786.65,0.808,126,2,128,1,Yes,yes,Is a road next to a  farmland present?,4.92,5.40,11.49,58.2,9.21,0.0731,4.6064,0.0720,7287,320,1254,41,0.0013,371,1641.876,4096
472,Qwen2.5-VL-3B,,700.50,73.14,773.63,0.795,123,2,125,0,1,0,How many square water areas are there?,4.81,5.28,11.31,58.0,7.88,0.0641,3.9402,0.0630,7290,317,1320,38,0.0012,372,1646.344,4096
473,Qwen2.5-VL-3B,,701.01,73.41,774.42,0.796,122,2,124,1,Yes,yes,Is a large grass area present?,5.13,5.36,11.82,58.2,8.27,0.0678,4.1370,0.0667,7297,310,1320,37,0.0011,373,1650.707,4096
474,Qwen2.5-VL-3B,,700.74,73.54,774.28,0.796,125,2,127,0,Yes,no,Are there less farmlands than water areas?,5.19,5.44,12.00,58.4,8.40,0.0672,4.1977,0.0661,7309,298,1320,40,0.0012,374,1655.034,4096
475,Qwen2.5-VL-3B,,699.88,73.16,773.04,0.796,122,2,124,0,Yes,no,Is a square orchard present?,5.19,5.52,12.07,58.1,8.45,0.0692,4.2238,0.0681,7309,298,1320,37,0.0011,375,1659.467,4096
476,Qwen2.5-VL-3B,,701.40,73.30,774.70,0.796,124,2,126,0,Yes,no,Are there more circular roads than water areas?,5.25,5.52,12.04,58.3,8.43,0.0680,4.2138,0.0669,7301,306,1321,39,0.0012,376,1663.795,4096
477,Qwen2.5-VL-3B,,714.27,73.26,787.53,0.808,129,2,131,1,No,no,Is the number of farmlands equal to the number of roads?,5.44,5.72,12.33,58.3,9.87,0.0765,4.9362,0.0754,7310,297,1330,130,0.0040,377,1668.192,4096
478,Qwen2.5-VL-3B,,702.14,73.62,775.76,0.798,124,2,126,0,Yes,no,Are there more rectangular nature reserves than forests?,5.03,5.44,11.81,58.2,8.27,0.0667,4.1361,0.0657,7312,295,1332,39,0.0012,378,1672.766,4096
479,Qwen2.5-VL-3B,,700.24,73.20,773.44,0.795,122,2,124,0,Yes,no,Is there a square grass area?,5.19,5.48,12.23,58.3,8.57,0.0702,4.2838,0.0691,7319,288,1412,37,0.0011,379,1677.164,4096
480,Qwen2.5-VL-3B,,700.58,281.96,982.54,1.003,123,5,128,0,1000,0,What is the amount of small forests?,5.28,5.52,12.12,58.4,12.11,0.0985,2.4229,0.0946,7318,289,1417,130,0.0040,380,1681.491,4096
481,Qwen2.5-VL-3B,,713.88,72.95,786.83,0.808,129,2,131,0,Yes,no,Is the number of rectangular orchards equal to the number of roads?,4.87,5.36,11.66,58.4,9.30,0.0721,4.6495,0.0710,7329,278,1417,130,0.0040,381,1685.959,4096
482,Qwen2.5-VL-3B,,616.37,74.32,690.69,0.715,125,2,127,1,Yes,yes,Are there less water areas than farmlands?,4.79,5.21,11.34,58.4,7.94,0.0635,3.9683,0.0625,7334,273,1417,126,0.0038,381,1686.100,4096
483,Qwen2.5-VL-3B,,616.46,73.19,689.65,0.719,128,2,130,1,No,no,Is the number of grass areas equal to the number of roads?,4.83,5.28,11.37,58.2,7.92,0.0619,3.9608,0.0609,7338,269,1427,129,0.0039,381,1685.995,4096
484,Qwen2.5-VL-3B,,713.64,145.33,858.97,0.880,129,3,132,0,10,0,What is the amount of roads next to a  small nature reserve?,4.88,5.36,11.50,58.1,9.18,0.0712,3.0598,0.0695,7337,270,1423,132,0.0040,382,1690.533,4096
485,Qwen2.5-VL-3B,,749.75,73.53,823.28,0.844,128,2,130,0,Yes,no,Is a water area at the top of a  road present?,4.99,5.40,11.71,58.4,9.33,0.0729,4.6662,0.0718,7338,269,1422,129,0.0039,383,1695.142,4096
486,Qwen2.5-VL-3B,,713.16,73.34,786.50,0.807,129,2,131,1,No,no,Is the number of nature reserves equal to the number of water areas?,4.92,5.40,11.62,58.4,9.29,0.0720,4.6468,0.0709,7341,266,1441,130,0.0040,384,1699.680,4096
487,Qwen2.5-VL-3B,,616.45,73.50,689.94,0.716,123,2,125,0,1,0,What is the number of square forests?,4.81,5.28,11.31,58.2,7.88,0.0641,3.9407,0.0631,7348,259,1441,124,0.0038,384,1699.891,4096
488,Qwen2.5-VL-3B,,700.07,145.40,845.47,0.865,123,3,126,0,10,0,How many square grass areas are there?,4.90,5.32,11.49,58.2,9.18,0.0747,3.0608,0.0729,7354,253,1441,126,0.0038,385,1704.254,4096
489,Qwen2.5-VL-3B,,701.14,73.29,774.43,0.796,124,2,126,1,Yes,yes,Are there more roads than circular water areas?,4.96,5.20,11.77,58.1,8.24,0.0665,4.1218,0.0654,7354,253,1441,40,0.0012,386,1708.652,4096
490,Qwen2.5-VL-3B,,713.47,73.40,786.88,0.809,128,2,130,1,No,no,Is the number of water areas equal to the number of forests?,5.22,5.48,11.99,58.4,9.60,0.0750,4.7988,0.0738,7359,248,1441,129,0.0039,387,1713.049,4096
491,Qwen2.5-VL-3B,,700.64,73.10,773.74,0.795,129,2,131,1,No,no,Is the number of grass areas equal to the number of rectangular roads?,4.81,5.24,11.38,58.3,7.95,0.0616,3.9764,0.0607,7361,246,1468,44,0.0013,388,1717.588,4096
492,Qwen2.5-VL-3B,,726.04,73.21,799.25,0.821,128,2,130,1,Yes,yes,Are there more farmlands than water areas in the image?,5.13,5.40,11.92,58.2,9.53,0.0745,4.7675,0.0733,7366,241,1468,129,0.0039,389,1722.162,4096
493,Qwen2.5-VL-3B,,714.50,73.50,788.00,0.809,131,2,133,1,No,no,Is the number of square grass areas equal to the number of farmlands?,4.98,5.48,11.61,58.4,9.25,0.0706,4.6262,0.0696,7369,238,1502,132,0.0040,390,1726.700,4096
494,Qwen2.5-VL-3B,,752.50,73.39,825.89,0.848,128,2,130,0,Yes,no,Is a water area at the bottom of a  forest present?,4.68,5.28,11.24,58.4,8.95,0.0699,4.4747,0.0688,7374,233,1502,129,0.0039,391,1731.344,4096
495,Qwen2.5-VL-3B,,715.00,73.49,788.49,0.810,131,2,133,0,2,0,What is the number of water areas on the left of a  farmland?,5.07,5.40,11.70,58.2,9.35,0.0714,4.6747,0.0703,7379,228,1502,132,0.0040,392,1735.882,4096
496,Qwen2.5-VL-3B,,713.43,214.71,928.14,0.949,131,4,135,0,100,0,What is the amount of roads at the bottom of a  medium water area?,4.84,5.36,11.50,58.2,10.37,0.0792,2.5927,0.0768,7380,227,1554,136,0.0042,393,1740.526,4096
497,Qwen2.5-VL-3B,,616.47,73.17,689.63,0.722,127,2,129,1,No,no,Is the number of roads equal to the number of forests?,4.94,5.36,11.69,58.4,8.15,0.0642,4.0740,0.0632,7384,223,1554,132,0.0040,393,1740.737,4096
498,Qwen2.5-VL-3B,,767.92,74.07,841.99,0.865,134,2,136,0,2,0,How many large water areas on the right of a  circular forest are there in the image?,4.75,5.32,11.27,58.3,8.99,0.0671,4.4930,0.0661,7393,214,1550,135,0.0041,394,1745.241,4096
499,Qwen2.5-VL-3B,,713.93,146.10,860.03,0.881,130,3,133,0,10,0,What is the number of roads on the right of the  water area?,5.04,5.44,11.78,58.4,9.43,0.0725,3.1427,0.0709,7393,214,1549,133,0.0041,395,1749.990,4096
500,Qwen2.5-VL-3B,,616.36,123.51,739.87,0.766,124,2,126,1,Urban,urban,Is it a rural or an urban area,4.99,5.40,11.69,58.3,8.19,0.0660,4.0935,0.0650,7397,210,1549,125,0.0038,395,1750.201,4096
501,Qwen2.5-VL-3B,,616.43,73.21,689.64,0.717,121,2,123,1,Yes,yes,Is there a residential building?,4.83,5.32,11.44,58.3,7.99,0.0660,3.9955,0.0650,7403,204,1549,122,0.0037,395,1750.307,4096
502,Qwen2.5-VL-3B,,616.57,281.67,898.23,0.931,123,5,128,0,1000,6891,What is the number of residential buildings?,4.94,5.32,11.46,58.3,10.30,0.0838,2.0607,0.0805,7403,204,1546,130,0.0040,395,1750.201,4096
503,Qwen2.5-VL-3B,,618.74,145.22,763.96,0.796,125,3,128,0,10,984,What is the amount of roads in the image?,4.78,5.24,11.44,58.5,8.01,0.0640,2.6686,0.0625,7403,204,1541,133,0.0041,395,1750.166,4096
504,Qwen2.5-VL-3B,,616.64,73.26,689.90,0.724,122,2,124,1,Yes,yes,Is a medium water area present?,5.12,5.44,11.83,58.2,8.28,0.0679,4.1391,0.0668,7404,203,1536,126,0.0038,395,1750.307,4096
505,Qwen2.5-VL-3B,,729.63,213.88,943.51,0.966,125,4,129,0,100,44,How many commercial buildings are there in the image?,4.88,5.36,11.49,58.1,10.31,0.0825,2.5780,0.0799,7401,206,1552,130,0.0040,396,1754.634,4096
506,Qwen2.5-VL-3B,,700.80,144.55,845.35,0.866,123,3,126,0,10,295,What is the number of grass areas?,5.28,5.64,12.26,58.3,9.81,0.0798,3.2712,0.0779,7399,208,1599,126,0.0038,397,1759.138,4096
507,Qwen2.5-VL-3B,,616.00,73.24,689.24,0.722,122,2,124,1,Yes,yes,Is there a rectangular commercial building?,5.12,5.60,11.95,58.2,8.33,0.0683,4.1667,0.0672,7393,214,1702,126,0.0038,397,1759.208,4096
508,Qwen2.5-VL-3B,,734.89,73.36,808.25,0.831,121,2,123,1,Yes,yes,Is a commercial building present?,4.74,5.20,11.34,58.4,9.05,0.0748,4.5274,0.0736,7404,203,1698,36,0.0011,398,1763.535,4096
509,Qwen2.5-VL-3B,,616.37,145.09,761.46,0.786,122,3,125,0,10,48,How many medium forests are there?,4.75,5.28,11.31,58.5,7.92,0.0649,2.6396,0.0634,7403,204,1697,125,0.0038,398,1763.465,4096
510,Qwen2.5-VL-3B,,616.53,73.13,689.66,0.712,120,2,122,1,Yes,yes,Is a building present?,5.13,5.44,11.89,58.2,8.32,0.0693,4.1594,0.0682,7411,196,1697,121,0.0037,398,1763.570,4096
511,Qwen2.5-VL-3B,,616.31,73.17,689.48,0.712,123,2,125,0,3,40,What is the number of water areas?,4.88,5.28,11.46,58.2,8.00,0.0651,4.0012,0.0640,7411,196,1697,124,0.0038,398,1763.465,4096
512,Qwen2.5-VL-3B,,616.74,73.29,690.02,0.721,124,2,126,0,Yes,no,Are there more water areas than commercial buildings?,4.70,5.20,11.37,58.1,7.97,0.0643,3.9845,0.0632,7410,197,1697,127,0.0039,398,1763.430,4096
513,Qwen2.5-VL-3B,,760.02,281.61,1041.63,1.064,121,5,126,0,1000,178,How many forests are there?,4.96,5.44,11.65,58.5,11.62,0.0961,2.3249,0.0923,7406,201,1707,128,0.0039,399,1767.828,4096
514,Qwen2.5-VL-3B,,839.78,212.65,1052.43,1.073,123,4,127,0,100,4,What is the amount of scrubs?,4.74,5.48,11.38,58.3,11.32,0.0920,2.8297,0.0891,7395,212,1806,128,0.0039,400,1772.225,4096
515,Qwen2.5-VL-3B,,616.85,280.46,897.31,0.931,123,5,128,0,1000,38,How many farmlands are there?,5.15,5.44,11.89,58.3,10.71,0.0870,2.1411,0.0836,7402,205,1806,130,0.0040,400,1772.225,4096
516,Qwen2.5-VL-3B,,616.46,144.63,761.09,0.786,124,3,127,0,10,50,What is the number of rectangular grass areas?,4.93,5.40,11.67,58.5,8.12,0.0655,2.7081,0.0640,7399,208,1872,127,0.0039,400,1772.296,4096
517,Qwen2.5-VL-3B,,872.71,212.33,1085.04,1.108,124,4,128,0,100,91,What is the amount of medium grass areas?,4.70,5.32,11.34,58.2,12.42,0.1002,3.1052,0.0970,7396,211,1872,129,0.0039,401,1776.729,4096
518,Qwen2.5-VL-3B,,735.72,73.27,808.98,0.832,124,2,126,0,2,8,What is the number of large water areas?,4.87,5.44,11.56,58.3,9.20,0.0742,4.6011,0.0730,7396,211,1870,41,0.0013,402,1781.197,4096
519,Qwen2.5-VL-3B,,616.58,73.30,689.88,0.722,121,2,123,1,Yes,yes,Is a small road present?,4.85,5.32,11.45,58.2,7.98,0.0659,3.9883,0.0648,7389,218,2024,124,0.0038,402,1781.302,4096
520,Qwen2.5-VL-3B,,616.57,73.29,689.86,0.718,120,2,122,1,Yes,yes,Is there a road?,4.84,5.32,11.44,58.2,7.98,0.0665,3.9919,0.0654,7397,210,2020,121,0.0037,402,1781.337,4096
521,Qwen2.5-VL-3B,,616.32,73.22,689.54,0.717,121,2,123,1,Yes,yes,Is there a water area?,4.74,5.28,11.27,58.1,7.88,0.0652,3.9419,0.0641,7398,209,2018,122,0.0037,402,1781.302,4096
522,Qwen2.5-VL-3B,,713.06,73.50,786.56,0.809,130,2,132,1,No,no,Is the number of farmlands equal to the number of water areas?,4.91,5.32,11.47,58.2,9.14,0.0703,4.5705,0.0693,7398,209,2016,131,0.0040,403,1785.594,4096
523,Qwen2.5-VL-3B,,748.43,73.36,821.79,0.843,123,2,125,1,Yes,yes,Are there more buildings than parkings?,4.69,5.32,11.26,58.2,8.99,0.0731,4.4936,0.0719,7399,208,2015,38,0.0012,404,1790.203,4096
524,Qwen2.5-VL-3B,,616.70,213.29,829.99,0.854,121,4,125,0,100,6998,How many buildings are there?,4.93,5.36,11.57,58.1,9.26,0.0765,2.3151,0.0741,7403,204,2055,126,0.0038,404,1790.274,4096
525,Qwen2.5-VL-3B,,726.33,73.45,799.78,0.820,128,2,130,0,Yes,no,Is there a large road on the left of a  road?,5.02,5.40,11.83,58.2,9.44,0.0738,4.7213,0.0726,7400,207,2055,45,0.0014,405,1794.636,4096
526,Qwen2.5-VL-3B,,700.82,73.23,774.05,0.795,123,2,125,0,Yes,no,Are there more water areas than buildings?,5.03,5.48,11.77,58.2,8.23,0.0669,4.1157,0.0659,7399,208,2078,38,0.0012,406,1799.175,4096
527,Qwen2.5-VL-3B,,759.87,73.19,833.06,0.859,122,2,124,1,Yes,yes,Is a large commercial building present?,4.91,5.48,11.68,58.5,9.31,0.0763,4.6569,0.0751,7396,211,2199,37,0.0011,407,1803.537,4096
528,Qwen2.5-VL-3B,,810.72,99.11,909.82,0.942,129,2,131,1,No,no,Is the number of residential buildings equal to the number of village greens?,4.90,5.56,11.53,58.2,10.33,0.0801,5.1643,0.0788,7399,208,2199,44,0.0013,408,1807.865,4096
529,Qwen2.5-VL-3B,,772.95,73.25,846.20,0.869,123,2,125,1,Yes,yes,Are there less water areas than buildings?,4.77,5.36,11.44,58.2,9.10,0.0740,4.5508,0.0728,7389,218,2414,38,0.0012,409,1812.438,4096
530,Qwen2.5-VL-3B,,617.17,73.27,690.44,0.723,123,2,125,0,Yes,no,Are there less buildings than grass areas?,5.18,5.52,12.11,58.4,8.49,0.0690,4.2440,0.0679,7396,211,2417,126,0.0038,409,1812.438,4096
531,Qwen2.5-VL-3B,,700.87,73.18,774.05,0.797,124,2,126,0,Yes,no,Are there more square water areas than roads?,4.92,5.52,11.73,58.2,8.18,0.0659,4.0879,0.0649,7388,219,2553,39,0.0012,410,1816.801,4096
532,Qwen2.5-VL-3B,,796.33,73.19,869.52,0.891,122,2,124,1,Yes,yes,Is a square grass area present?,4.79,5.36,11.46,58.2,9.14,0.0749,4.5678,0.0737,7390,217,2552,37,0.0011,411,1821.199,4096
533,Qwen2.5-VL-3B,,778.22,110.08,888.29,0.910,129,2,131,1,No,no,Is the number of large buildings equal to the number of cemeterys?,5.04,5.36,11.85,58.3,10.66,0.0826,5.3287,0.0814,7397,210,2552,44,0.0013,412,1825.526,4096
534,Qwen2.5-VL-3B,,616.45,435.70,1052.15,1.084,123,5,128,0,1000,5,How many large commercial buildings are there?,4.64,5.24,11.12,58.0,11.13,0.0905,2.2252,0.0869,7398,209,2659,130,0.0040,412,1825.632,4096
535,Qwen2.5-VL-3B,,616.54,73.27,689.81,0.724,122,2,124,1,Yes,yes,Are there more roads than forests?,4.72,5.28,11.38,58.3,7.97,0.0654,3.9870,0.0643,7403,204,2655,128,0.0039,412,1825.772,4096
536,Qwen2.5-VL-3B,,616.46,73.28,689.73,0.722,120,2,122,1,Yes,yes,Is there a forest?,4.77,5.21,11.41,58.0,7.98,0.0665,3.9899,0.0654,7402,205,2666,123,0.0038,412,1825.843,4096
537,Qwen2.5-VL-3B,,767.16,73.92,841.08,0.864,127,2,129,0,Yes,no,Are there less residential buildings than grass areas in the image?,4.71,5.32,11.21,58.2,8.91,0.0702,4.4563,0.0691,7403,204,2661,42,0.0013,413,1830.100,4096
538,Qwen2.5-VL-3B,,616.72,73.25,689.96,0.728,122,2,124,1,Yes,yes,Is there a medium commercial building?,5.16,5.52,11.78,58.2,8.23,0.0674,4.1132,0.0663,7398,209,2722,125,0.0038,413,1830.276,4096
539,Qwen2.5-VL-3B,,616.31,73.18,689.49,0.753,123,2,125,1,Yes,yes,Are there less roads than residential buildings?,4.68,5.05,11.14,58.1,7.78,0.0633,3.8911,0.0623,7400,207,2761,126,0.0038,413,1830.240,4096
540,Qwen2.5-VL-3B,,815.26,214.01,1029.27,1.052,124,4,128,0,100,23,What is the number of medium residential buildings?,4.58,5.40,11.18,58.2,11.13,0.0897,2.7816,0.0869,7400,207,2756,129,0.0039,414,1834.603,4096
541,Qwen2.5-VL-3B,,616.82,73.16,689.98,0.726,120,2,122,1,Yes,yes,Is there a parking?,5.05,5.56,11.98,58.3,8.35,0.0696,4.1750,0.0684,7389,218,2825,125,0.0038,414,1834.814,4096
542,Qwen2.5-VL-3B,,616.68,73.48,690.16,0.724,122,2,124,1,Yes,yes,Is a small commercial building present?,4.90,5.44,11.55,58.2,8.07,0.0661,4.0331,0.0650,7397,210,2843,125,0.0038,414,1834.744,4096
543,Qwen2.5-VL-3B,,616.48,73.46,689.94,0.723,121,2,123,1,Yes,yes,Is a farmland present?,4.84,5.24,11.56,58.2,8.09,0.0668,4.0429,0.0657,7401,206,2847,124,0.0038,414,1834.779,4096
544,Qwen2.5-VL-3B,,861.89,73.33,935.23,0.958,124,2,126,0,No,yes,Is a rectangular building present in the image?,4.49,5.32,10.95,58.1,9.77,0.0788,4.8869,0.0776,7404,203,2840,125,0.0038,415,1839.071,4096
545,Qwen2.5-VL-3B,,616.41,73.29,689.71,0.722,121,2,123,1,Yes,yes,Is there a grass area?,4.84,5.28,11.46,58.2,8.00,0.0661,4.0001,0.0650,7393,214,2871,124,0.0038,415,1839.177,4096
546,Qwen2.5-VL-3B,,616.39,73.22,689.61,0.722,123,2,125,0,Yes,no,Are there more water areas than roads?,4.73,5.24,11.32,58.1,7.92,0.0644,3.9594,0.0634,7401,206,2867,126,0.0038,415,1839.106,4096
547,Qwen2.5-VL-3B,,616.67,73.22,689.88,0.724,122,2,124,1,Yes,yes,Are there more buildings than forests?,4.86,5.36,11.52,58.4,8.02,0.0658,4.0110,0.0647,7401,206,2862,125,0.0038,415,1839.141,4096
548,Qwen2.5-VL-3B,,616.36,73.22,689.57,0.723,124,2,126,1,Yes,yes,Are there more commercial buildings than water areas?,4.83,5.28,11.40,58.0,7.95,0.0641,3.9735,0.0631,7400,207,2869,127,0.0039,415,1839.071,4096
549,Qwen2.5-VL-3B,,616.51,73.10,689.62,0.723,121,2,123,0,No,yes,Is a large forest present?,4.81,5.21,11.29,58.2,7.90,0.0652,3.9475,0.0642,7401,206,2864,122,0.0037,415,1839.177,4096
550,Qwen2.5-VL-3B,,960.90,73.32,1034.22,1.057,129,2,131,1,No,no,Is the number of grass areas equal to the number of commercial buildings?,4.15,5.01,10.41,58.0,10.35,0.0802,5.1735,0.0790,7403,204,2859,130,0.0040,416,1843.469,4096
551,Qwen2.5-VL-3B,,616.91,73.48,690.39,0.722,122,2,124,0,2,0,How many large roads are there?,4.87,5.32,11.42,58.1,7.95,0.0652,3.9768,0.0641,7397,210,2874,125,0.0038,416,1843.715,4096
552,Qwen2.5-VL-3B,,816.43,73.36,889.79,0.913,129,2,131,1,No,no,Is the number of roads equal to the number of square grass areas?,4.63,5.20,11.21,58.2,10.05,0.0779,5.0261,0.0767,7403,204,2873,44,0.0013,417,1848.043,4096
553,Qwen2.5-VL-3B,,726.60,73.24,799.85,0.830,121,2,123,1,Yes,yes,Is a square building present?,4.79,5.32,11.35,58.2,9.04,0.0747,4.5184,0.0735,7406,201,2918,132,0.0040,418,1852.616,4096
554,Qwen2.5-VL-3B,,727.11,73.18,800.29,0.824,122,2,124,1,Yes,yes,Is a small grass area present?,4.82,5.36,11.48,58.1,9.16,0.0750,4.5775,0.0738,7415,192,2918,37,0.0011,419,1856.908,4096
555,Qwen2.5-VL-3B,,801.93,72.93,874.86,0.896,124,2,126,0,Yes,no,Are there more water areas than residential buildings?,4.52,4.90,11.07,57.8,8.83,0.0712,4.4150,0.0701,7409,198,2929,39,0.0012,420,1861.236,4096
556,Qwen2.5-VL-3B,,616.41,73.34,689.75,0.823,121,2,123,0,Yes,no,Is a rectangular road present?,4.65,5.24,11.27,58.0,8.97,0.0742,4.4867,0.0730,7413,194,2966,124,0.0038,420,1861.341,4096
557,Qwen2.5-VL-3B,,748.41,73.26,821.67,0.846,124,2,126,0,Yes,no,Are there less roads than square grass areas?,4.73,5.28,11.29,58.2,8.98,0.0724,4.4919,0.0713,7419,188,2962,125,0.0038,421,1865.634,4096
558,Qwen2.5-VL-3B,,617.14,369.69,986.84,1.019,123,4,127,0,100,0,What is the number of square roads?,4.89,5.48,11.53,58.1,11.55,0.0939,2.8885,0.0910,7414,193,2969,127,0.0039,421,1865.634,4096
