Question ID,Model,Model Load Time (s),Prefill Time (ms),Decode Time (ms),Total Compute Time (ms),Latency (s),Input Tokens,Output Tokens,Total Tokens,Correct,Model Response,Ground Truth,Question,Avg GPU+CPU Power (W),Max GPU+CPU Power (W),Avg Board Power (W),Max GPU Temp (C),Total Energy (J),Energy per Input Token (J),Energy per Output Token (J),Energy per Total Token (J),RAM Used (MB),RAM Free (MB),Swap Used (MB),KV Active Tokens,KV Active Ratio,Prompt Cache Entries,Prompt Cache Size (MB),Prompt Cache Limit (MB)
114,Qwen2.5-VL-3B,,117.68,72.91,190.59,0.205,125,2,127,0,0,230,What is the amount of buildings in the image?,4.04,4.18,10.51,55.0,2.09,0.0168,1.0474,0.0165,5576,2031,517,126,0.0038,0,0.000,0
115,Qwen2.5-VL-3B,,106.36,72.92,179.27,0.194,123,2,125,0,0,224,What is the number of residential buildings?,3.64,3.64,9.86,54.4,0.99,0.0080,0.4937,0.0079,5576,2031,517,124,0.0038,0,0.000,0
116,Qwen2.5-VL-3B,,117.36,72.87,190.22,0.205,124,2,126,0,No,yes,Are there more buildings than farmlands?,4.07,4.23,10.46,55.1,2.09,0.0168,1.0430,0.0166,5576,2031,517,125,0.0038,0,0.000,0
117,Qwen2.5-VL-3B,,106.38,72.93,179.31,0.194,123,2,125,0,Yes,no,Are there more grass areas than buildings?,3.70,3.72,9.82,54.5,0.98,0.0080,0.4916,0.0079,5576,2031,517,124,0.0038,0,0.000,0
118,Qwen2.5-VL-3B,,106.68,72.90,179.58,0.194,121,2,123,0,No,yes,Is a water area present?,3.95,3.99,10.33,54.8,1.03,0.0085,0.5171,0.0084,5576,2031,517,122,0.0037,0,0.000,0
119,Qwen2.5-VL-3B,,135.33,72.94,208.27,0.223,132,2,134,1,No,no,Is the number of water areas equal to the number of commercial buildings in the image?,4.19,4.27,10.75,54.9,2.14,0.0162,1.0710,0.0160,5576,2031,517,133,0.0041,0,0.000,0
120,Qwen2.5-VL-3B,,106.38,72.90,179.28,0.194,121,2,123,0,No,yes,Is there a commercial building?,3.88,3.92,10.26,54.4,1.03,0.0085,0.5135,0.0083,5577,2030,519,122,0.0037,0,0.000,0
121,Qwen2.5-VL-3B,,116.76,144.38,261.14,0.275,122,3,125,0,20,90,What is the amount of forests?,4.16,4.26,10.60,55.0,2.11,0.0173,0.7047,0.0169,5577,2030,519,125,0.0038,0,0.000,0
122,Qwen2.5-VL-3B,,117.42,72.99,190.40,0.205,124,2,126,1,No,no,Are there less residential buildings than water areas?,4.29,4.38,10.92,55.0,2.17,0.0175,1.0868,0.0173,5577,2030,519,125,0.0038,0,0.000,0
123,Qwen2.5-VL-3B,,117.14,72.93,190.06,0.204,123,2,125,0,0,14,What is the number of water areas?,3.90,4.07,10.18,54.9,2.03,0.0165,1.0136,0.0162,5577,2030,519,124,0.0038,0,0.000,0
124,Qwen2.5-VL-3B,,118.22,72.88,191.09,0.206,127,2,129,1,No,no,Is the number of buildings equal to the number of roads?,3.72,3.92,9.85,54.8,1.96,0.0154,0.9803,0.0152,5577,2030,519,128,0.0039,0,0.000,0
125,Qwen2.5-VL-3B,,117.68,72.90,190.58,0.205,129,2,131,1,No,no,Is the number of grass areas equal to the number of water areas?,3.61,3.84,9.81,54.8,1.95,0.0151,0.9763,0.0149,5577,2030,519,130,0.0040,0,0.000,0
126,Qwen2.5-VL-3B,,117.14,72.94,190.08,0.204,123,2,125,1,No,no,Are there more water areas than roads?,3.57,3.84,9.72,54.8,1.93,0.0157,0.9674,0.0155,5577,2030,519,124,0.0038,0,0.000,0
127,Qwen2.5-VL-3B,,117.10,72.92,190.02,0.204,123,2,125,0,0,5,What is the amount of orchards?,3.57,3.84,9.66,54.8,1.92,0.0156,0.9614,0.0154,5577,2030,519,124,0.0038,0,0.000,0
128,Qwen2.5-VL-3B,,117.10,72.87,189.97,0.204,123,2,125,1,Yes,yes,Are there more roads than water areas?,3.56,3.80,9.62,54.8,1.91,0.0156,0.9575,0.0153,5577,2030,519,124,0.0038,0,0.000,0
129,Qwen2.5-VL-3B,,106.76,72.94,179.69,0.194,124,2,126,1,No,no,Are there more small commercial buildings than forests?,3.40,3.40,9.38,54.3,0.94,0.0076,0.4698,0.0075,5577,2030,519,125,0.0038,0,0.000,0
130,Qwen2.5-VL-3B,,118.84,72.91,191.75,0.206,129,2,131,1,No,no,Is the number of water areas equal to the number of circular roads?,3.86,4.07,10.15,54.7,2.03,0.0157,1.0127,0.0155,5577,2030,519,130,0.0040,0,0.000,0
131,Qwen2.5-VL-3B,,117.44,72.97,190.41,0.205,124,2,126,1,0,0,What is the amount of square residential buildings?,3.73,3.92,9.83,54.7,1.96,0.0158,0.9789,0.0155,5577,2030,519,125,0.0038,0,0.000,0
132,Qwen2.5-VL-3B,,118.62,72.95,191.57,0.206,128,2,130,1,No,no,Is the number of grass areas equal to the number of buildings?,3.64,3.84,9.67,54.7,1.92,0.0150,0.9624,0.0148,5577,2030,519,129,0.0039,0,0.000,0
133,Qwen2.5-VL-3B,,106.67,72.90,179.57,0.194,122,2,124,1,Yes,yes,Is a rectangular farmland present?,3.48,3.52,9.40,54.6,0.94,0.0077,0.4708,0.0076,5577,2030,519,123,0.0038,0,0.000,0
134,Qwen2.5-VL-3B,,116.85,72.84,189.69,0.204,122,2,124,0,1,126,How many grass areas are there?,3.92,4.07,10.15,54.8,2.03,0.0166,1.0127,0.0163,5577,2030,519,123,0.0038,0,0.000,0
135,Qwen2.5-VL-3B,,106.23,72.91,179.14,0.193,122,2,124,0,1,63,How many large forests are there?,3.66,3.72,9.72,54.7,0.97,0.0080,0.4867,0.0078,5577,2030,519,123,0.0038,0,0.000,0
136,Qwen2.5-VL-3B,,117.61,72.90,190.51,0.205,125,2,127,0,1,77,What is the amount of large farmlands?,4.02,4.19,10.25,54.8,2.04,0.0164,1.0224,0.0161,5577,2030,519,126,0.0038,0,0.000,0
137,Qwen2.5-VL-3B,,117.21,72.93,190.13,0.204,123,2,125,0,1,76,How many large grass areas are there?,3.80,3.92,9.93,54.7,1.97,0.0160,0.9869,0.0158,5577,2030,519,124,0.0038,0,0.000,0
138,Qwen2.5-VL-3B,,117.16,72.93,190.09,0.204,123,2,125,1,Yes,yes,Are there less water areas than forests?,3.62,3.80,9.76,54.7,1.94,0.0158,0.9703,0.0155,5577,2030,519,124,0.0038,0,0.000,0
139,Qwen2.5-VL-3B,,106.15,72.96,179.11,0.193,122,2,124,0,Yes,no,Are there less roads than forests?,3.44,3.48,9.46,54.4,0.95,0.0078,0.4738,0.0076,5577,2030,519,123,0.0038,0,0.000,0
140,Qwen2.5-VL-3B,,116.89,72.89,189.78,0.204,122,2,124,1,Yes,yes,Is there a medium commercial building?,3.85,4.03,10.18,54.8,2.03,0.0167,1.0161,0.0164,5577,2030,519,123,0.0038,0,0.000,0
141,Qwen2.5-VL-3B,,117.45,144.45,261.90,0.276,124,3,127,0,10,78,What is the number of farmlands?,3.72,3.88,9.87,54.9,1.96,0.0158,0.6542,0.0155,5577,2030,519,127,0.0039,0,0.000,0
142,Qwen2.5-VL-3B,,116.85,72.91,189.76,0.204,127,2,129,0,0,217,What is the number of small residential buildings in the image?,4.11,4.22,10.53,55.0,2.09,0.0165,1.0470,0.0162,5577,2030,519,128,0.0039,0,0.000,0
143,Qwen2.5-VL-3B,,118.63,72.98,191.61,0.206,128,2,130,1,No,no,Is the number of residential buildings equal to the number of roads?,3.80,3.92,10.08,54.9,2.00,0.0157,1.0022,0.0154,5577,2030,519,129,0.0039,0,0.000,0
144,Qwen2.5-VL-3B,,117.37,72.92,190.29,0.204,124,2,126,1,0,0,What is the amount of square commercial buildings?,3.65,3.84,9.80,55.0,1.95,0.0157,0.9733,0.0154,5577,2030,519,125,0.0038,0,0.000,0
145,Qwen2.5-VL-3B,,106.42,72.93,179.34,0.193,123,2,125,0,1,0,What is the number of medium roads?,3.48,3.56,9.58,54.6,0.96,0.0078,0.4797,0.0077,5577,2030,519,124,0.0038,0,0.000,0
146,Qwen2.5-VL-3B,,116.71,72.85,189.56,0.204,122,2,124,1,No,no,Is a square residential building present?,3.82,3.99,10.22,55.1,2.04,0.0167,1.0200,0.0165,5577,2030,519,123,0.0038,0,0.000,0
147,Qwen2.5-VL-3B,,133.09,72.88,205.97,0.220,131,2,133,1,No,no,Is the number of circular commercial buildings equal to the number of farmlands?,3.70,3.84,10.00,54.6,1.99,0.0152,0.9942,0.0150,5577,2030,519,132,0.0040,0,0.000,0
148,Qwen2.5-VL-3B,,133.99,144.54,278.53,0.293,132,3,135,0,10,1,What is the amount of medium farmlands on the left of a  building?,3.74,3.88,9.92,54.8,1.97,0.0149,0.6575,0.0146,5577,2030,519,135,0.0041,0,0.000,0
149,Qwen2.5-VL-3B,,118.74,72.88,191.62,0.206,129,2,131,1,No,no,Is the number of roads equal to the number of square residential buildings?,4.20,4.30,10.72,55.0,2.14,0.0166,1.0689,0.0163,5577,2030,519,130,0.0040,0,0.000,0
150,Qwen2.5-VL-3B,,141.27,72.89,214.16,0.229,121,2,123,0,0,1,How many commercials are there?,3.69,3.92,9.93,54.7,1.97,0.0163,0.9833,0.0160,5577,2030,519,122,0.0037,0,0.000,0
151,Qwen2.5-VL-3B,,117.17,72.91,190.07,0.204,123,2,125,0,No,yes,Are there more residential buildings than roads?,3.65,3.84,9.93,54.8,1.97,0.0161,0.9873,0.0158,5577,2030,519,124,0.0038,0,0.000,0
152,Qwen2.5-VL-3B,,117.18,72.90,190.07,0.204,123,2,125,1,0,0,How many large residential buildings are there?,3.59,3.76,9.77,54.8,1.94,0.0158,0.9714,0.0155,5577,2030,519,124,0.0038,0,0.000,0
153,Qwen2.5-VL-3B,,117.18,72.93,190.10,0.204,123,2,125,1,No,no,Are there more commercial buildings than forests?,3.53,3.72,9.67,54.8,1.92,0.0156,0.9615,0.0154,5577,2030,519,124,0.0038,0,0.000,0
154,Qwen2.5-VL-3B,,117.16,72.89,190.05,0.204,123,2,125,0,0,7,How many medium residential buildings are there?,3.52,3.76,9.58,54.9,1.90,0.0155,0.9525,0.0152,5577,2030,519,124,0.0038,0,0.000,0
155,Qwen2.5-VL-3B,,117.44,72.89,190.32,0.204,124,2,126,1,Yes,yes,Are there more residential buildings than water areas?,3.53,3.72,9.56,54.8,1.90,0.0153,0.9505,0.0151,5577,2030,519,125,0.0038,0,0.000,0
156,Qwen2.5-VL-3B,,106.67,72.94,179.61,0.194,121,2,123,1,No,no,Is a circular building present?,3.40,3.44,9.40,54.6,0.94,0.0078,0.4708,0.0077,5577,2030,519,122,0.0037,0,0.000,0
157,Qwen2.5-VL-3B,,116.77,72.83,189.60,0.204,122,2,124,0,Yes,no,Are there less buildings than roads?,3.86,4.07,10.13,55.0,2.02,0.0166,1.0106,0.0163,5577,2030,519,123,0.0038,0,0.000,0
158,Qwen2.5-VL-3B,,117.41,72.87,190.27,0.204,124,2,126,0,0,9,What is the number of rectangular water areas?,3.73,3.88,9.89,54.9,1.97,0.0159,0.9833,0.0156,5577,2030,519,125,0.0038,0,0.000,0
159,Qwen2.5-VL-3B,,116.83,72.94,189.77,0.204,122,2,124,0,0,1,How many large buildings are there?,3.61,3.80,9.75,54.8,1.94,0.0159,0.9694,0.0156,5577,2030,519,123,0.0038,0,0.000,0
160,Qwen2.5-VL-3B,,117.62,72.93,190.55,0.205,125,2,127,0,No,yes,Is a rectangular residential building present in the image?,3.59,3.80,9.59,54.8,1.91,0.0153,0.9535,0.0150,5577,2030,519,126,0.0038,0,0.000,0
161,Qwen2.5-VL-3B,,117.62,72.92,190.54,0.205,125,2,127,0,Yes,no,Are there more circular grass areas than commercial buildings?,3.59,3.80,9.52,55.2,1.90,0.0152,0.9475,0.0149,5577,2030,519,126,0.0038,0,0.000,0
162,Qwen2.5-VL-3B,,106.69,72.87,179.56,0.194,123,2,125,0,Yes,no,Are there less residential buildings than roads?,3.44,3.48,9.34,54.4,0.94,0.0076,0.4678,0.0075,5577,2030,519,124,0.0038,0,0.000,0
163,Qwen2.5-VL-3B,,117.08,72.89,189.98,0.204,123,2,125,0,0,2,How many small commercial buildings are there?,3.89,4.07,10.06,55.2,2.01,0.0163,1.0028,0.0160,5577,2030,519,124,0.0038,0,0.000,0
164,Qwen2.5-VL-3B,,117.70,72.99,190.69,0.205,125,2,127,1,Yes,yes,Are there less square residential buildings than residential buildings?,3.72,3.88,9.92,54.9,1.97,0.0158,0.9863,0.0155,5577,2030,519,126,0.0038,0,0.000,0
165,Qwen2.5-VL-3B,,117.14,72.94,190.08,0.204,123,2,125,0,0,2,How many circular grass areas are there?,3.61,3.80,9.75,54.9,1.94,0.0158,0.9694,0.0155,5577,2030,519,124,0.0038,0,0.000,0
166,Qwen2.5-VL-3B,,118.85,72.87,191.72,0.206,129,2,131,1,No,no,Is the number of commercial buildings equal to the number of water areas?,3.56,3.80,9.62,54.9,1.91,0.0148,0.9565,0.0146,5577,2030,519,130,0.0040,0,0.000,0
167,Qwen2.5-VL-3B,,136.51,73.02,209.54,0.224,131,2,133,0,0,14,What is the number of water areas on the right of a  residential building?,3.64,3.84,9.64,54.8,1.92,0.0147,0.9605,0.0144,5577,2030,519,132,0.0040,0,0.000,0
168,Qwen2.5-VL-3B,,118.33,73.15,191.47,0.206,127,2,129,1,No,no,Is the number of buildings equal to the number of forests?,3.74,3.92,9.91,54.8,1.97,0.0155,0.9863,0.0153,5576,2031,519,128,0.0039,0,0.000,0
169,Qwen2.5-VL-3B,,134.14,72.96,207.10,0.221,137,2,139,1,No,no,Is the number of residential buildings equal to the number of water areas on the right of a  residential building?,3.64,3.84,9.68,54.8,1.93,0.0141,0.9634,0.0139,5575,2032,522,138,0.0042,0,0.000,0
170,Qwen2.5-VL-3B,,117.20,73.02,190.22,0.205,123,2,125,1,Yes,yes,Are there less medium buildings than roads?,3.73,3.92,9.77,55.1,1.94,0.0158,0.9724,0.0156,5575,2032,522,124,0.0038,0,0.000,0
171,Qwen2.5-VL-3B,,118.83,72.92,191.74,0.206,129,2,131,1,No,no,Is the number of water areas equal to the number of residential buildings?,3.60,3.80,9.68,55.1,1.93,0.0149,0.9634,0.0147,5575,2032,522,130,0.0040,0,0.000,0
172,Qwen2.5-VL-3B,,106.35,72.89,179.24,0.193,121,2,123,1,No,no,Is there a circular road?,3.42,3.44,9.44,55.0,0.95,0.0078,0.4728,0.0077,5575,2032,522,122,0.0037,0,0.000,0
173,Qwen2.5-VL-3B,,116.87,72.94,189.81,0.204,122,2,124,0,1,130,How many rectangular buildings are there?,3.89,4.07,10.10,55.2,2.01,0.0165,1.0072,0.0162,5575,2032,522,123,0.0038,0,0.000,0
174,Qwen2.5-VL-3B,,133.17,72.96,206.12,0.220,130,2,132,1,No,no,Is the number of commercial buildings equal to the number of farmlands?,3.72,3.88,9.84,55.2,1.96,0.0151,0.9793,0.0148,5575,2032,522,131,0.0040,0,0.000,0
175,Qwen2.5-VL-3B,,116.87,72.93,189.80,0.204,122,2,124,0,No,yes,Are there more buildings than roads?,3.74,3.96,9.81,55.1,1.95,0.0160,0.9773,0.0158,5575,2032,522,123,0.0038,0,0.000,0
176,Qwen2.5-VL-3B,,116.81,72.89,189.70,0.204,125,2,127,1,No,no,Are there more commercial buildings than farmlands?,3.63,3.84,9.64,55.0,1.92,0.0154,0.9604,0.0151,5575,2032,522,126,0.0038,0,0.000,0
177,Qwen2.5-VL-3B,,133.59,72.92,206.51,0.221,131,2,133,0,0,5,What is the number of commercial buildings at the top of a  water area?,3.56,3.80,9.51,54.9,1.90,0.0145,0.9475,0.0142,5575,2032,522,132,0.0040,0,0.000,0
178,Qwen2.5-VL-3B,,117.14,72.86,190.00,0.204,123,2,125,0,0,2,How many large water areas are there?,3.69,3.96,9.68,54.9,1.93,0.0157,0.9645,0.0154,5575,2032,522,124,0.0038,0,0.000,0
179,Qwen2.5-VL-3B,,117.34,72.84,190.18,0.204,124,2,126,1,No,no,Are there more commercial buildings than water areas?,3.62,3.88,9.66,55.0,1.92,0.0155,0.9624,0.0153,5575,2032,522,125,0.0038,0,0.000,0
180,Qwen2.5-VL-3B,,118.53,72.87,191.40,0.206,128,2,130,1,No,no,Is the number of buildings equal to the number of large roads?,3.56,3.84,9.63,54.9,1.92,0.0150,0.9604,0.0148,5575,2032,522,129,0.0039,0,0.000,0
181,Qwen2.5-VL-3B,,118.89,72.98,191.87,0.207,133,2,135,1,No,no,Is the number of farmlands equal to the number of residential buildings in the image?,3.55,3.84,9.65,54.9,1.92,0.0145,0.9625,0.0143,5576,2031,522,134,0.0041,0,0.000,0
182,Qwen2.5-VL-3B,,106.74,72.92,179.66,0.194,122,2,124,1,No,no,Is there a circular commercial building?,3.40,3.44,9.44,54.8,0.95,0.0078,0.4728,0.0076,5576,2031,522,123,0.0038,0,0.000,0
183,Qwen2.5-VL-3B,,116.79,72.90,189.69,0.204,122,2,124,1,0,0,How many circular roads are there?,3.94,4.11,10.23,55.1,2.04,0.0167,1.0186,0.0164,5576,2031,522,123,0.0038,0,0.000,0
184,Qwen2.5-VL-3B,,117.38,72.85,190.23,0.204,124,2,126,0,0,3,What is the amount of medium commercial buildings?,3.73,3.96,9.89,55.1,1.97,0.0159,0.9852,0.0156,5576,2031,522,125,0.0038,0,0.000,0
185,Qwen2.5-VL-3B,,116.85,72.88,189.73,0.204,122,2,124,1,0,0,How many circular buildings are there?,3.64,3.92,9.69,55.1,1.93,0.0158,0.9664,0.0156,5576,2031,522,123,0.0038,0,0.000,0
186,Qwen2.5-VL-3B,,133.74,72.93,206.67,0.221,132,2,134,1,No,no,Are there more water areas on the left of a  farmland than water areas?,3.60,3.88,9.52,55.0,1.90,0.0144,0.9495,0.0142,5576,2031,522,133,0.0041,0,0.000,0
187,Qwen2.5-VL-3B,,116.93,72.88,189.81,0.204,122,2,124,1,0,0,How many square buildings are there?,3.60,3.64,9.51,54.7,1.91,0.0156,0.9535,0.0154,5576,2031,522,123,0.0038,0,0.000,0
188,Qwen2.5-VL-3B,,116.85,72.93,189.78,0.204,122,2,124,1,No,no,Is a square commercial building present?,3.49,3.52,9.42,54.7,1.89,0.0155,0.9446,0.0152,5576,2031,522,123,0.0038,0,0.000,0
189,Qwen2.5-VL-3B,,118.24,72.92,191.16,0.205,128,2,130,1,No,no,Is the number of roads equal to the number of water areas?,3.47,3.52,9.36,54.6,1.88,0.0147,0.9395,0.0145,5576,2031,521,129,0.0039,0,0.000,0
190,Qwen2.5-VL-3B,,106.73,72.91,179.63,0.194,122,2,124,1,Yes,yes,Is there a medium grass area?,3.42,3.48,9.29,54.6,0.93,0.0076,0.4648,0.0075,5576,2031,521,123,0.0038,0,0.000,0
191,Qwen2.5-VL-3B,,117.10,72.84,189.94,0.204,123,2,125,1,0,0,How many circular residential buildings are there?,3.91,4.11,10.20,55.0,2.03,0.0165,1.0171,0.0163,5576,2031,521,124,0.0038,0,0.000,0
192,Qwen2.5-VL-3B,,106.69,72.91,179.61,0.194,121,2,123,0,Yes,no,Is a medium road present?,3.56,3.60,9.62,54.9,0.96,0.0080,0.4817,0.0078,5576,2031,521,122,0.0037,0,0.000,0
193,Qwen2.5-VL-3B,,117.35,72.82,190.17,0.204,124,2,126,1,No,no,Are there less grass areas than circular roads?,3.99,4.19,10.35,55.2,2.06,0.0166,1.0315,0.0164,5576,2031,521,125,0.0038,0,0.000,0
194,Qwen2.5-VL-3B,,133.49,73.02,206.51,0.221,131,2,133,0,0,10,What is the amount of water areas at the top of a  commercial building?,3.76,3.99,9.88,55.1,1.97,0.0150,0.9853,0.0148,5576,2031,521,132,0.0040,0,0.000,0
195,Qwen2.5-VL-3B,,133.55,72.88,206.43,0.221,131,2,133,0,No,yes,Are there more water areas than commercial buildings at the bottom of a  forest?,3.65,3.68,9.64,54.7,1.93,0.0148,0.9664,0.0145,5576,2031,521,132,0.0040,0,0.000,0
196,Qwen2.5-VL-3B,,118.63,72.93,191.56,0.206,128,2,130,0,Yes,no,Is there a forest at the bottom of a  large road?,3.74,3.99,9.77,55.1,1.94,0.0152,0.9704,0.0149,5576,2031,521,129,0.0039,0,0.000,0
197,Qwen2.5-VL-3B,,117.70,72.92,190.61,0.204,125,2,127,1,No,no,Are there less rectangular grass areas than water areas?,3.65,3.99,9.75,55.0,1.93,0.0154,0.9645,0.0152,5576,2031,521,126,0.0038,0,0.000,0
198,Qwen2.5-VL-3B,,117.44,72.98,190.41,0.204,124,2,126,1,0,0,What is the amount of circular commercial buildings?,3.59,3.92,9.62,54.7,1.90,0.0153,0.9515,0.0151,5576,2031,521,125,0.0038,0,0.000,0
199,Qwen2.5-VL-3B,,117.16,72.93,190.09,0.204,123,2,125,0,No,yes,Are there more buildings than grass areas?,3.56,3.88,9.52,54.7,1.89,0.0153,0.9426,0.0151,5576,2031,521,124,0.0038,0,0.000,0
200,Qwen2.5-VL-3B,,592.94,144.69,737.63,0.759,124,3,127,1,Rural,rural,Is it a rural or an urban area,4.03,4.62,10.24,55.4,7.15,0.0577,2.3843,0.0563,5576,2031,521,127,0.0039,0,0.000,0
201,Qwen2.5-VL-3B,,116.87,72.94,189.82,0.204,123,2,125,1,Yes,yes,Is there a forest in the image?,4.57,4.78,11.07,55.4,2.20,0.0179,1.1017,0.0176,5576,2031,521,124,0.0038,0,0.000,0
202,Qwen2.5-VL-3B,,116.86,72.90,189.76,0.204,122,2,124,0,1,13,What is the number of forests?,4.06,4.26,10.27,55.1,2.04,0.0167,1.0187,0.0164,5576,2031,521,123,0.0038,0,0.000,0
203,Qwen2.5-VL-3B,,106.74,72.92,179.66,0.194,121,2,123,0,No,yes,Is a water area present?,3.72,3.88,9.84,54.6,0.99,0.0081,0.4927,0.0080,5576,2031,521,122,0.0037,0,0.000,0
204,Qwen2.5-VL-3B,,116.84,72.86,189.71,0.204,122,2,124,0,0,30,What is the amount of roads?,3.93,4.07,10.16,55.1,2.03,0.0166,1.0141,0.0164,5576,2031,521,123,0.0038,0,0.000,0
205,Qwen2.5-VL-3B,,116.92,72.96,189.89,0.204,122,2,124,0,Yes,no,Is there a circular nature reserve?,3.77,3.92,9.96,54.9,1.98,0.0162,0.9883,0.0159,5576,2031,521,123,0.0038,0,0.000,0
206,Qwen2.5-VL-3B,,116.89,72.88,189.77,0.204,122,2,124,1,1,1,How many water areas are there?,3.64,3.76,9.68,54.9,1.92,0.0157,0.9604,0.0155,5576,2031,521,123,0.0038,0,0.000,0
207,Qwen2.5-VL-3B,,118.26,72.95,191.21,0.205,127,2,129,0,1,0,What is the amount of medium water areas in the image?,3.60,3.72,9.56,54.9,1.90,0.0149,0.9485,0.0147,5576,2031,521,128,0.0039,0,0.000,0
208,Qwen2.5-VL-3B,,117.15,72.97,190.12,0.204,123,2,125,0,Yes,no,Are there less roads than water areas?,3.59,3.72,9.51,54.9,1.89,0.0153,0.9436,0.0151,5576,2031,521,124,0.0038,0,0.000,0
209,Qwen2.5-VL-3B,,106.42,72.92,179.35,0.193,120,2,122,1,Yes,yes,Is there a road?,3.44,3.56,9.38,54.8,0.94,0.0078,0.4698,0.0077,5576,2031,521,121,0.0037,0,0.000,0
210,Qwen2.5-VL-3B,,117.63,72.86,190.49,0.203,125,2,127,1,3,3,How many grass areas are there in the image?,3.81,3.99,9.92,55.2,1.98,0.0158,0.9902,0.0156,5576,2031,521,126,0.0038,0,0.000,0
211,Qwen2.5-VL-3B,,176.43,72.97,249.40,0.263,124,2,126,1,Yes,yes,Are there more nature reserves than water areas?,3.51,3.84,9.51,54.9,1.89,0.0152,0.9426,0.0150,5576,2031,521,125,0.0038,0,0.000,0
212,Qwen2.5-VL-3B,,118.41,73.11,191.51,0.206,127,2,129,1,Yes,yes,Is a road at the top of a  forest present?,3.80,3.96,10.01,55.2,1.99,0.0157,0.9962,0.0154,5576,2031,521,128,0.0039,0,0.000,0
213,Qwen2.5-VL-3B,,116.97,73.00,189.97,0.204,124,2,126,1,Yes,yes,Is a small forest present in the image?,3.71,3.84,9.80,55.2,1.95,0.0157,0.9733,0.0154,5574,2033,526,125,0.0038,0,0.000,0
214,Qwen2.5-VL-3B,,117.20,72.96,190.16,0.204,123,2,125,0,Yes,no,Are there more water areas than roads?,3.62,3.80,9.58,54.9,1.90,0.0155,0.9515,0.0152,5574,2033,526,124,0.0038,0,0.000,0
215,Qwen2.5-VL-3B,,106.80,72.97,179.77,0.194,121,2,123,1,No,no,Is there a circular road?,3.50,3.60,9.36,54.6,0.94,0.0077,0.4688,0.0076,5574,2033,526,122,0.0037,0,0.000,0
216,Qwen2.5-VL-3B,,117.22,73.01,190.23,0.204,123,2,125,0,1,0,How many large water areas are there?,3.84,4.03,9.97,55.1,1.99,0.0162,0.9953,0.0159,5574,2033,526,124,0.0038,0,0.000,0
217,Qwen2.5-VL-3B,,118.61,72.97,191.57,0.206,128,2,130,1,Yes,yes,Is a water area at the top of a  forest present?,3.72,3.84,9.85,55.0,1.96,0.0153,0.9784,0.0151,5574,2033,526,129,0.0039,0,0.000,0
218,Qwen2.5-VL-3B,,116.91,73.05,189.96,0.204,122,2,124,0,1,3,How many nature reserves are there?,3.63,3.76,9.63,55.1,1.91,0.0157,0.9555,0.0154,5574,2033,526,123,0.0038,0,0.000,0
219,Qwen2.5-VL-3B,,133.55,73.08,206.63,0.221,131,2,133,1,No,no,Is the number of water areas equal to the number of forests in the image?,3.53,3.68,9.52,55.1,1.89,0.0145,0.9465,0.0142,5574,2033,526,132,0.0040,0,0.000,0
220,Qwen2.5-VL-3B,,133.20,72.98,206.18,0.220,130,2,132,0,0,1,What is the amount of water areas on the left of a  road?,3.64,3.80,9.67,55.1,1.92,0.0148,0.9615,0.0146,5574,2033,526,131,0.0040,0,0.000,0
221,Qwen2.5-VL-3B,,117.19,73.01,190.20,0.204,123,2,125,1,Yes,yes,Are there more forests than water areas?,3.72,3.92,9.77,55.1,1.94,0.0158,0.9724,0.0156,5574,2033,526,124,0.0038,0,0.000,0
222,Qwen2.5-VL-3B,,116.89,72.95,189.83,0.204,122,2,124,1,Yes,yes,Is a rectangular water area present?,3.61,3.80,9.64,55.1,1.92,0.0157,0.9584,0.0155,5574,2033,526,123,0.0038,0,0.000,0
223,Qwen2.5-VL-3B,,106.44,73.01,179.45,0.193,121,2,123,1,Yes,yes,Is there a grass area?,3.44,3.48,9.40,54.6,0.94,0.0078,0.4708,0.0077,5574,2033,526,122,0.0037,0,0.000,0
224,Qwen2.5-VL-3B,,117.42,73.06,190.47,0.204,124,2,126,0,1,3,What is the amount of large nature reserves?,3.85,4.03,10.17,55.0,2.03,0.0164,1.0142,0.0161,5574,2033,526,125,0.0038,0,0.000,0
225,Qwen2.5-VL-3B,,116.94,73.04,189.98,0.204,122,2,124,0,1,0,How many medium roads are there?,3.70,3.88,9.91,55.0,1.97,0.0162,0.9853,0.0159,5574,2033,526,123,0.0038,0,0.000,0
226,Qwen2.5-VL-3B,,117.46,73.08,190.54,0.204,124,2,126,0,Yes,no,Are there more square roads than water areas?,3.63,3.84,9.69,54.9,1.93,0.0156,0.9644,0.0153,5574,2033,526,125,0.0038,0,0.000,0
227,Qwen2.5-VL-3B,,117.24,73.04,190.28,0.204,123,2,125,1,1,1,What is the number of circular forests?,3.59,3.80,9.60,54.9,1.91,0.0155,0.9555,0.0153,5574,2033,526,124,0.0038,0,0.000,0
228,Qwen2.5-VL-3B,,118.35,72.95,191.30,0.205,127,2,129,1,No,no,Is the number of roads equal to the number of forests?,3.56,3.76,9.55,55.0,1.90,0.0150,0.9496,0.0147,5574,2033,526,128,0.0039,0,0.000,0
229,Qwen2.5-VL-3B,,117.38,73.00,190.38,0.204,124,2,126,1,1,1,What is the number of circular water areas?,3.52,3.72,9.59,55.0,1.91,0.0154,0.9535,0.0151,5574,2033,526,125,0.0038,0,0.000,0
