Question ID,Model,Model Load Time (s),Prefill Time (ms),Decode Time (ms),Total Compute Time (ms),Latency (s),Input Tokens,Output Tokens,Total Tokens,Correct,Model Response,Ground Truth,Question,Avg GPU+CPU Power (W),Max GPU+CPU Power (W),Avg Board Power (W),Max GPU Temp (C),Total Energy (J),Energy per Input Token (J),Energy per Output Token (J),Energy per Total Token (J),RAM Used (MB),RAM Free (MB),Swap Used (MB),KV Active Tokens,KV Active Ratio,Prompt Cache Entries,Prompt Cache Size (MB),Prompt Cache Limit (MB)
114,Qwen2.5-VL-3B,,117.64,72.93,190.57,0.205,125,2,127,0,0,230,What is the amount of buildings in the image?,4.02,4.18,10.39,55.7,2.07,0.0166,1.0355,0.0163,5563,2044,531,126,0.0038,0,0.000,0
115,Qwen2.5-VL-3B,,106.39,72.95,179.34,0.194,123,2,125,0,0,224,What is the number of residential buildings?,3.70,3.76,9.80,55.1,0.98,0.0080,0.4907,0.0079,5563,2044,531,124,0.0038,0,0.000,0
116,Qwen2.5-VL-3B,,117.40,72.91,190.31,0.205,124,2,126,0,No,yes,Are there more buildings than farmlands?,4.06,4.22,10.29,55.5,2.05,0.0166,1.0263,0.0163,5563,2044,531,125,0.0038,0,0.000,0
117,Qwen2.5-VL-3B,,106.44,72.96,179.40,0.194,123,2,125,0,Yes,no,Are there more grass areas than buildings?,3.74,3.80,9.78,55.0,0.98,0.0080,0.4897,0.0078,5563,2044,531,124,0.0038,0,0.000,0
118,Qwen2.5-VL-3B,,106.71,72.88,179.59,0.194,121,2,123,0,No,yes,Is a water area present?,3.94,3.96,10.16,55.4,1.02,0.0084,0.5085,0.0083,5563,2044,531,122,0.0037,0,0.000,0
119,Qwen2.5-VL-3B,,135.02,72.91,207.93,0.223,132,2,134,1,No,no,Is the number of water areas equal to the number of commercial buildings in the image?,4.16,4.26,10.48,55.3,2.09,0.0159,1.0462,0.0156,5563,2044,531,133,0.0041,0,0.000,0
120,Qwen2.5-VL-3B,,106.36,73.01,179.37,0.194,121,2,123,0,No,yes,Is there a commercial building?,3.93,4.03,10.20,54.9,1.02,0.0084,0.5105,0.0083,5566,2041,531,122,0.0037,0,0.000,0
121,Qwen2.5-VL-3B,,116.92,144.60,261.52,0.276,122,3,125,0,20,90,What is the amount of forests?,4.10,4.22,10.55,55.4,2.10,0.0173,0.7016,0.0168,5566,2041,531,125,0.0038,0,0.000,0
122,Qwen2.5-VL-3B,,117.35,72.99,190.35,0.205,124,2,126,1,No,no,Are there less residential buildings than water areas?,4.33,4.50,10.87,55.8,2.16,0.0174,1.0809,0.0172,5566,2041,531,125,0.0038,0,0.000,0
123,Qwen2.5-VL-3B,,117.18,72.99,190.18,0.204,123,2,125,0,0,14,What is the number of water areas?,3.93,4.03,10.15,55.8,2.02,0.0164,1.0087,0.0161,5566,2041,531,124,0.0038,0,0.000,0
124,Qwen2.5-VL-3B,,118.33,73.04,191.37,0.206,127,2,129,1,No,no,Is the number of buildings equal to the number of roads?,3.70,3.88,9.87,55.6,1.96,0.0154,0.9804,0.0152,5566,2041,531,128,0.0039,0,0.000,0
125,Qwen2.5-VL-3B,,117.70,73.02,190.73,0.205,129,2,131,1,No,no,Is the number of grass areas equal to the number of water areas?,3.62,3.76,9.75,55.2,1.94,0.0150,0.9684,0.0148,5566,2041,531,130,0.0040,0,0.000,0
126,Qwen2.5-VL-3B,,117.17,73.03,190.20,0.205,123,2,125,1,No,no,Are there more water areas than roads?,3.56,3.72,9.68,55.3,1.92,0.0156,0.9615,0.0154,5566,2041,531,124,0.0038,0,0.000,0
127,Qwen2.5-VL-3B,,117.15,72.91,190.06,0.204,123,2,125,0,0,5,What is the amount of orchards?,3.52,3.68,9.59,55.3,1.90,0.0155,0.9525,0.0152,5566,2041,531,124,0.0038,0,0.000,0
128,Qwen2.5-VL-3B,,117.16,72.94,190.10,0.205,123,2,125,1,Yes,yes,Are there more roads than water areas?,3.52,3.68,9.62,55.3,1.91,0.0155,0.9555,0.0153,5564,2043,533,124,0.0038,0,0.000,0
129,Qwen2.5-VL-3B,,106.67,72.89,179.56,0.194,124,2,126,1,No,no,Are there more small commercial buildings than forests?,3.40,3.48,9.46,55.2,0.95,0.0076,0.4738,0.0075,5564,2043,533,125,0.0038,0,0.000,0
130,Qwen2.5-VL-3B,,118.69,72.86,191.55,0.205,129,2,131,1,No,no,Is the number of water areas equal to the number of circular roads?,3.84,4.03,10.05,55.7,2.01,0.0156,1.0032,0.0153,5564,2043,533,130,0.0040,0,0.000,0
131,Qwen2.5-VL-3B,,117.37,72.88,190.25,0.204,124,2,126,1,0,0,What is the amount of square residential buildings?,3.72,3.84,9.88,55.6,1.96,0.0158,0.9813,0.0156,5564,2043,533,125,0.0038,0,0.000,0
132,Qwen2.5-VL-3B,,118.53,72.92,191.45,0.206,128,2,130,1,No,no,Is the number of grass areas equal to the number of buildings?,3.64,3.80,9.68,55.5,1.92,0.0150,0.9613,0.0148,5564,2043,533,129,0.0039,0,0.000,0
133,Qwen2.5-VL-3B,,106.65,72.90,179.55,0.194,122,2,124,1,Yes,yes,Is a rectangular farmland present?,3.52,3.64,9.48,55.0,0.95,0.0078,0.4748,0.0077,5564,2043,533,123,0.0038,0,0.000,0
134,Qwen2.5-VL-3B,,116.77,72.85,189.62,0.204,122,2,124,0,1,126,How many grass areas are there?,3.86,4.03,10.03,55.5,2.00,0.0164,1.0018,0.0162,5564,2043,533,123,0.0038,0,0.000,0
135,Qwen2.5-VL-3B,,106.32,72.82,179.14,0.193,122,2,124,0,1,63,How many large forests are there?,3.70,3.84,9.74,55.0,0.98,0.0080,0.4877,0.0079,5564,2043,533,123,0.0038,0,0.000,0
136,Qwen2.5-VL-3B,,117.61,72.78,190.39,0.205,125,2,127,0,1,77,What is the amount of large farmlands?,3.92,4.07,10.17,55.5,2.03,0.0162,1.0147,0.0160,5564,2043,533,126,0.0038,0,0.000,0
137,Qwen2.5-VL-3B,,117.00,72.94,189.94,0.204,123,2,125,0,1,76,How many large grass areas are there?,3.76,3.88,9.97,55.3,1.98,0.0161,0.9893,0.0158,5564,2043,533,124,0.0038,0,0.000,0
138,Qwen2.5-VL-3B,,117.08,72.89,189.97,0.204,123,2,125,1,Yes,yes,Are there less water areas than forests?,3.64,3.76,9.75,55.6,1.93,0.0157,0.9674,0.0155,5564,2043,533,124,0.0038,0,0.000,0
139,Qwen2.5-VL-3B,,106.13,72.86,179.00,0.193,122,2,124,0,Yes,no,Are there less roads than forests?,3.54,3.68,9.48,54.8,0.95,0.0078,0.4748,0.0077,5564,2043,533,123,0.0038,0,0.000,0
140,Qwen2.5-VL-3B,,116.85,72.84,189.69,0.203,122,2,124,1,Yes,yes,Is there a medium commercial building?,3.82,3.99,10.00,55.5,2.00,0.0164,0.9982,0.0161,5564,2043,533,123,0.0038,0,0.000,0
141,Qwen2.5-VL-3B,,117.37,144.39,261.76,0.276,124,3,127,0,10,78,What is the number of farmlands?,3.70,3.84,9.85,55.2,1.95,0.0158,0.6516,0.0154,5564,2043,533,127,0.0039,0,0.000,0
142,Qwen2.5-VL-3B,,116.81,72.82,189.63,0.204,127,2,129,0,0,217,What is the number of small residential buildings in the image?,4.04,4.11,10.45,55.8,2.08,0.0164,1.0411,0.0161,5564,2043,533,128,0.0039,0,0.000,0
143,Qwen2.5-VL-3B,,118.57,72.90,191.47,0.205,128,2,130,1,No,no,Is the number of residential buildings equal to the number of roads?,3.81,3.96,10.06,55.3,2.00,0.0156,0.9992,0.0154,5564,2043,533,129,0.0039,0,0.000,0
144,Qwen2.5-VL-3B,,117.33,72.85,190.17,0.205,124,2,126,1,0,0,What is the amount of square commercial buildings?,3.66,3.80,9.75,55.2,1.93,0.0156,0.9664,0.0153,5564,2043,533,125,0.0038,0,0.000,0
145,Qwen2.5-VL-3B,,106.36,72.83,179.19,0.193,123,2,125,0,1,0,What is the number of medium roads?,3.52,3.68,9.52,55.0,0.95,0.0078,0.4767,0.0076,5564,2043,533,124,0.0038,0,0.000,0
146,Qwen2.5-VL-3B,,116.82,72.83,189.66,0.204,122,2,124,1,No,no,Is a square residential building present?,3.78,3.96,10.01,55.4,2.00,0.0164,1.0002,0.0161,5564,2043,533,123,0.0038,0,0.000,0
147,Qwen2.5-VL-3B,,132.81,72.81,205.62,0.220,131,2,133,1,No,no,Is the number of circular commercial buildings equal to the number of farmlands?,3.72,3.88,9.87,55.7,1.96,0.0149,0.9784,0.0147,5564,2043,533,132,0.0040,0,0.000,0
148,Qwen2.5-VL-3B,,133.68,144.61,278.28,0.293,132,3,135,0,10,1,What is the amount of medium farmlands on the left of a  building?,3.77,3.92,9.83,55.5,1.95,0.0148,0.6502,0.0144,5564,2043,533,135,0.0041,0,0.000,0
149,Qwen2.5-VL-3B,,118.79,72.89,191.68,0.206,129,2,131,1,No,no,Is the number of roads equal to the number of square residential buildings?,4.20,4.30,10.50,55.7,2.10,0.0163,1.0482,0.0160,5564,2043,533,130,0.0040,0,0.000,0
150,Qwen2.5-VL-3B,,114.29,72.91,187.20,0.201,121,2,123,0,0,1,How many commercials are there?,3.89,4.11,10.05,55.6,1.99,0.0165,0.9959,0.0162,5564,2043,533,122,0.0037,0,0.000,0
151,Qwen2.5-VL-3B,,117.16,72.84,190.00,0.204,123,2,125,0,No,yes,Are there more residential buildings than roads?,3.66,3.80,9.72,55.6,1.93,0.0157,0.9655,0.0154,5564,2043,533,124,0.0038,0,0.000,0
152,Qwen2.5-VL-3B,,117.11,72.89,190.00,0.204,123,2,125,1,0,0,How many large residential buildings are there?,3.63,3.76,9.58,55.5,1.90,0.0155,0.9505,0.0152,5564,2043,533,124,0.0038,0,0.000,0
153,Qwen2.5-VL-3B,,117.13,72.86,189.99,0.204,123,2,125,1,No,no,Are there more commercial buildings than forests?,3.59,3.72,9.52,55.4,1.89,0.0154,0.9455,0.0151,5564,2043,533,124,0.0038,0,0.000,0
154,Qwen2.5-VL-3B,,117.12,72.97,190.09,0.204,123,2,125,0,0,7,How many medium residential buildings are there?,3.57,3.72,9.47,55.3,1.88,0.0153,0.9407,0.0151,5564,2043,533,124,0.0038,0,0.000,0
155,Qwen2.5-VL-3B,,117.33,72.87,190.20,0.204,124,2,126,1,Yes,yes,Are there more residential buildings than water areas?,3.56,3.72,9.48,55.2,1.88,0.0152,0.9416,0.0149,5564,2043,533,125,0.0038,0,0.000,0
156,Qwen2.5-VL-3B,,106.68,72.85,179.53,0.194,121,2,123,1,No,no,Is a circular building present?,3.42,3.52,9.38,55.0,0.94,0.0078,0.4698,0.0076,5564,2043,533,122,0.0037,0,0.000,0
157,Qwen2.5-VL-3B,,116.78,72.86,189.64,0.204,122,2,124,0,Yes,no,Are there less buildings than roads?,3.80,3.99,10.01,55.4,2.00,0.0164,1.0002,0.0161,5564,2043,533,123,0.0038,0,0.000,0
158,Qwen2.5-VL-3B,,117.35,72.85,190.20,0.204,124,2,126,0,0,9,What is the number of rectangular water areas?,3.76,3.88,9.83,55.3,1.95,0.0157,0.9754,0.0155,5564,2043,533,125,0.0038,0,0.000,0
159,Qwen2.5-VL-3B,,116.81,72.76,189.56,0.204,122,2,124,0,0,1,How many large buildings are there?,3.64,3.80,9.68,55.6,1.92,0.0158,0.9614,0.0155,5564,2043,533,123,0.0038,0,0.000,0
160,Qwen2.5-VL-3B,,117.69,72.87,190.56,0.205,125,2,127,0,No,yes,Is a rectangular residential building present in the image?,3.60,3.76,9.60,55.5,1.91,0.0153,0.9535,0.0150,5564,2043,533,126,0.0038,0,0.000,0
161,Qwen2.5-VL-3B,,117.66,72.83,190.50,0.205,125,2,127,0,Yes,no,Are there more circular grass areas than commercial buildings?,3.59,3.76,9.55,55.5,1.90,0.0152,0.9485,0.0149,5564,2043,533,126,0.0038,0,0.000,0
162,Qwen2.5-VL-3B,,106.66,72.95,179.61,0.194,123,2,125,0,Yes,no,Are there less residential buildings than roads?,3.48,3.60,9.42,55.2,0.94,0.0077,0.4718,0.0075,5564,2043,533,124,0.0038,0,0.000,0
163,Qwen2.5-VL-3B,,117.15,72.96,190.11,0.205,123,2,125,0,0,2,How many small commercial buildings are there?,3.80,3.99,10.04,55.5,2.00,0.0163,1.0012,0.0160,5564,2043,533,124,0.0038,0,0.000,0
164,Qwen2.5-VL-3B,,117.62,72.98,190.60,0.205,125,2,127,1,Yes,yes,Are there less square residential buildings than residential buildings?,3.69,3.80,9.88,55.3,1.96,0.0157,0.9814,0.0155,5564,2043,533,126,0.0038,0,0.000,0
165,Qwen2.5-VL-3B,,117.11,72.95,190.07,0.204,123,2,125,0,0,2,How many circular grass areas are there?,3.60,3.76,9.64,55.3,1.91,0.0156,0.9575,0.0153,5564,2043,533,124,0.0038,0,0.000,0
166,Qwen2.5-VL-3B,,118.89,72.92,191.81,0.206,129,2,131,1,No,no,Is the number of commercial buildings equal to the number of water areas?,3.57,3.72,9.54,55.3,1.89,0.0147,0.9465,0.0145,5564,2043,533,130,0.0040,0,0.000,0
167,Qwen2.5-VL-3B,,141.66,72.92,214.58,0.229,131,2,133,0,0,14,What is the number of water areas on the right of a  residential building?,3.49,3.64,9.48,55.2,1.88,0.0144,0.9406,0.0141,5564,2043,533,132,0.0040,0,0.000,0
168,Qwen2.5-VL-3B,,118.26,72.99,191.25,0.206,127,2,129,1,No,no,Is the number of buildings equal to the number of forests?,3.65,3.80,9.65,55.3,1.92,0.0151,0.9585,0.0149,5564,2043,533,128,0.0039,0,0.000,0
169,Qwen2.5-VL-3B,,133.85,73.00,206.84,0.221,137,2,139,1,No,no,Is the number of residential buildings equal to the number of water areas on the right of a  residential building?,3.60,3.72,9.52,55.4,1.89,0.0138,0.9455,0.0136,5564,2043,533,138,0.0042,0,0.000,0
170,Qwen2.5-VL-3B,,117.09,72.97,190.06,0.204,123,2,125,1,Yes,yes,Are there less medium buildings than roads?,3.71,3.84,9.72,55.4,1.93,0.0157,0.9655,0.0154,5565,2042,533,124,0.0038,0,0.000,0
171,Qwen2.5-VL-3B,,118.81,72.92,191.73,0.206,129,2,131,1,No,no,Is the number of water areas equal to the number of residential buildings?,3.61,3.76,9.59,55.4,1.91,0.0148,0.9525,0.0145,5565,2042,533,130,0.0040,0,0.000,0
172,Qwen2.5-VL-3B,,106.34,73.00,179.33,0.193,121,2,123,1,No,no,Is there a circular road?,3.48,3.60,9.38,55.2,0.94,0.0078,0.4698,0.0076,5565,2042,533,122,0.0037,0,0.000,0
173,Qwen2.5-VL-3B,,116.90,72.95,189.85,0.204,122,2,124,0,1,130,How many rectangular buildings are there?,3.86,4.03,9.97,55.4,1.99,0.0163,0.9952,0.0161,5565,2042,533,123,0.0038,0,0.000,0
174,Qwen2.5-VL-3B,,133.00,72.92,205.92,0.220,130,2,132,1,No,no,Is the number of commercial buildings equal to the number of farmlands?,3.70,3.80,9.83,55.3,1.95,0.0150,0.9764,0.0148,5565,2042,533,131,0.0040,0,0.000,0
175,Qwen2.5-VL-3B,,116.88,72.87,189.75,0.203,122,2,124,0,No,yes,Are there more buildings than roads?,3.73,3.88,9.89,55.3,1.97,0.0161,0.9833,0.0159,5565,2042,533,123,0.0038,0,0.000,0
176,Qwen2.5-VL-3B,,116.88,72.98,189.87,0.204,125,2,127,1,No,no,Are there more commercial buildings than farmlands?,3.62,3.76,9.66,55.3,1.92,0.0154,0.9595,0.0151,5565,2042,533,126,0.0038,0,0.000,0
177,Qwen2.5-VL-3B,,133.33,73.03,206.37,0.221,131,2,133,0,0,5,What is the number of commercial buildings at the top of a  water area?,3.55,3.72,9.58,55.7,1.90,0.0145,0.9525,0.0143,5565,2042,533,132,0.0040,0,0.000,0
178,Qwen2.5-VL-3B,,117.18,72.92,190.11,0.205,123,2,125,0,0,2,How many large water areas are there?,3.66,3.84,9.79,55.4,1.95,0.0158,0.9734,0.0156,5565,2042,533,124,0.0038,0,0.000,0
179,Qwen2.5-VL-3B,,117.40,72.98,190.38,0.205,124,2,126,1,No,no,Are there more commercial buildings than water areas?,3.57,3.76,9.63,55.4,1.91,0.0154,0.9575,0.0152,5565,2042,533,125,0.0038,0,0.000,0
180,Qwen2.5-VL-3B,,118.55,72.99,191.55,0.206,128,2,130,1,No,no,Is the number of buildings equal to the number of large roads?,3.55,3.76,9.55,55.4,1.90,0.0149,0.9505,0.0146,5565,2042,533,129,0.0039,0,0.000,0
181,Qwen2.5-VL-3B,,118.81,73.10,191.91,0.206,133,2,135,1,No,no,Is the number of farmlands equal to the number of residential buildings in the image?,3.56,3.76,9.52,55.4,1.90,0.0142,0.9476,0.0140,5565,2042,533,134,0.0041,0,0.000,0
182,Qwen2.5-VL-3B,,106.74,72.98,179.72,0.194,122,2,124,1,No,no,Is there a circular commercial building?,3.46,3.52,9.32,55.4,0.93,0.0077,0.4668,0.0075,5565,2042,533,123,0.0038,0,0.000,0
183,Qwen2.5-VL-3B,,116.85,72.99,189.84,0.204,122,2,124,1,0,0,How many circular roads are there?,3.85,4.03,10.05,55.7,2.01,0.0164,1.0032,0.0162,5565,2042,533,123,0.0038,0,0.000,0
184,Qwen2.5-VL-3B,,117.37,72.94,190.31,0.205,124,2,126,0,0,3,What is the amount of medium commercial buildings?,3.70,3.88,9.84,55.7,1.96,0.0158,0.9784,0.0155,5565,2042,533,125,0.0038,0,0.000,0
185,Qwen2.5-VL-3B,,116.83,72.88,189.71,0.204,122,2,124,1,0,0,How many circular buildings are there?,3.62,3.76,9.66,55.7,1.92,0.0157,0.9595,0.0155,5565,2042,533,123,0.0038,0,0.000,0
186,Qwen2.5-VL-3B,,133.55,72.92,206.48,0.221,132,2,134,1,No,no,Are there more water areas on the left of a  farmland than water areas?,3.55,3.72,9.51,55.6,1.89,0.0143,0.9456,0.0141,5565,2042,533,133,0.0041,0,0.000,0
187,Qwen2.5-VL-3B,,116.85,72.95,189.80,0.204,122,2,124,1,0,0,How many square buildings are there?,3.68,3.88,9.67,55.7,1.92,0.0158,0.9615,0.0155,5565,2042,533,123,0.0038,0,0.000,0
188,Qwen2.5-VL-3B,,116.84,72.94,189.78,0.204,122,2,124,1,No,no,Is a square commercial building present?,3.60,3.80,9.62,55.4,1.91,0.0157,0.9560,0.0154,5565,2042,533,123,0.0038,0,0.000,0
189,Qwen2.5-VL-3B,,118.25,72.92,191.17,0.205,128,2,130,1,No,no,Is the number of roads equal to the number of water areas?,3.56,3.80,9.59,55.3,1.91,0.0149,0.9535,0.0147,5565,2042,533,129,0.0039,0,0.000,0
190,Qwen2.5-VL-3B,,106.67,72.99,179.67,0.194,122,2,124,1,Yes,yes,Is there a medium grass area?,3.45,3.49,9.38,55.1,0.94,0.0077,0.4698,0.0076,5565,2042,533,123,0.0038,0,0.000,0
191,Qwen2.5-VL-3B,,117.08,72.99,190.07,0.205,123,2,125,1,0,0,How many circular residential buildings are there?,3.86,4.07,10.05,55.6,2.00,0.0163,1.0023,0.0160,5565,2042,533,124,0.0038,0,0.000,0
192,Qwen2.5-VL-3B,,106.79,72.96,179.75,0.194,121,2,123,0,Yes,no,Is a medium road present?,3.76,3.88,9.86,55.5,0.99,0.0082,0.4936,0.0080,5565,2042,533,122,0.0037,0,0.000,0
193,Qwen2.5-VL-3B,,117.35,72.98,190.32,0.205,124,2,126,1,No,no,Are there less grass areas than circular roads?,3.98,4.11,10.30,55.9,2.06,0.0166,1.0281,0.0163,5565,2042,533,125,0.0038,0,0.000,0
194,Qwen2.5-VL-3B,,133.38,73.00,206.38,0.221,131,2,133,0,0,10,What is the amount of water areas at the top of a  commercial building?,3.77,3.88,9.97,55.6,1.98,0.0151,0.9912,0.0149,5565,2042,533,132,0.0040,0,0.000,0
195,Qwen2.5-VL-3B,,133.37,73.02,206.39,0.221,131,2,133,0,No,yes,Are there more water areas than commercial buildings at the bottom of a  forest?,3.78,3.92,9.93,55.7,1.98,0.0151,0.9883,0.0149,5565,2042,533,132,0.0040,0,0.000,0
196,Qwen2.5-VL-3B,,118.55,72.90,191.45,0.206,128,2,130,0,Yes,no,Is there a forest at the bottom of a  large road?,3.76,3.96,9.93,55.5,1.98,0.0154,0.9883,0.0152,5565,2042,533,129,0.0039,0,0.000,0
197,Qwen2.5-VL-3B,,117.63,72.90,190.53,0.205,125,2,127,1,No,no,Are there less rectangular grass areas than water areas?,3.65,3.84,9.71,55.4,1.93,0.0154,0.9654,0.0152,5565,2042,533,126,0.0038,0,0.000,0
198,Qwen2.5-VL-3B,,117.38,73.00,190.37,0.205,124,2,126,1,0,0,What is the amount of circular commercial buildings?,3.59,3.84,9.67,55.4,1.92,0.0155,0.9624,0.0153,5565,2042,533,125,0.0038,0,0.000,0
199,Qwen2.5-VL-3B,,117.12,72.97,190.08,0.204,123,2,125,0,No,yes,Are there more buildings than grass areas?,3.56,3.76,9.60,55.4,1.91,0.0155,0.9545,0.0153,5565,2042,533,124,0.0038,0,0.000,0
200,Qwen2.5-VL-3B,,592.82,144.87,737.69,0.754,124,3,127,1,Rural,rural,Is it a rural or an urban area,4.06,4.66,10.42,55.9,7.30,0.0589,2.4347,0.0575,5565,2042,533,127,0.0039,0,0.000,0
201,Qwen2.5-VL-3B,,116.87,73.00,189.87,0.204,123,2,125,1,Yes,yes,Is there a forest in the image?,4.38,4.46,10.93,55.8,2.18,0.0177,1.0888,0.0174,5565,2042,533,124,0.0038,0,0.000,0
202,Qwen2.5-VL-3B,,116.86,72.93,189.79,0.204,122,2,124,0,1,13,What is the number of forests?,3.95,4.15,10.18,55.7,2.03,0.0166,1.0147,0.0164,5565,2042,533,123,0.0038,0,0.000,0
203,Qwen2.5-VL-3B,,106.69,73.00,179.69,0.194,121,2,123,0,No,yes,Is a water area present?,3.62,3.64,9.62,55.2,0.96,0.0080,0.4817,0.0078,5565,2042,533,122,0.0037,0,0.000,0
204,Qwen2.5-VL-3B,,116.91,72.87,189.78,0.204,122,2,124,0,0,30,What is the amount of roads?,4.05,4.23,10.38,55.7,2.07,0.0170,1.0345,0.0167,5565,2042,533,123,0.0038,0,0.000,0
205,Qwen2.5-VL-3B,,116.89,73.02,189.92,0.204,122,2,124,0,Yes,no,Is there a circular nature reserve?,3.80,4.03,9.90,55.6,1.97,0.0162,0.9868,0.0159,5565,2042,533,123,0.0038,0,0.000,0
206,Qwen2.5-VL-3B,,116.92,72.92,189.84,0.204,122,2,124,1,1,1,How many water areas are there?,3.65,3.88,9.69,55.6,1.93,0.0158,0.9654,0.0156,5565,2042,533,123,0.0038,0,0.000,0
207,Qwen2.5-VL-3B,,118.27,72.93,191.20,0.205,127,2,129,0,1,0,What is the amount of medium water areas in the image?,3.57,3.84,9.65,55.6,1.92,0.0152,0.9622,0.0149,5565,2042,533,128,0.0039,0,0.000,0
208,Qwen2.5-VL-3B,,117.10,72.98,190.09,0.204,123,2,125,0,Yes,no,Are there less roads than water areas?,3.55,3.84,9.58,55.6,1.91,0.0155,0.9545,0.0153,5565,2042,533,124,0.0038,0,0.000,0
209,Qwen2.5-VL-3B,,106.36,73.03,179.39,0.194,120,2,122,1,Yes,yes,Is there a road?,3.40,3.44,9.34,55.4,0.94,0.0078,0.4678,0.0077,5565,2042,533,121,0.0037,0,0.000,0
210,Qwen2.5-VL-3B,,117.62,72.95,190.57,0.205,125,2,127,1,3,3,How many grass areas are there in the image?,3.87,4.03,10.17,55.7,2.03,0.0162,1.0131,0.0160,5565,2042,533,126,0.0038,0,0.000,0
211,Qwen2.5-VL-3B,,124.89,72.97,197.86,0.212,124,2,126,1,Yes,yes,Are there more nature reserves than water areas?,3.64,3.84,9.84,55.6,1.96,0.0158,0.9793,0.0155,5565,2042,533,125,0.0038,0,0.000,0
212,Qwen2.5-VL-3B,,118.32,72.99,191.32,0.205,127,2,129,1,Yes,yes,Is a road at the top of a  forest present?,3.57,3.80,9.69,55.7,1.93,0.0152,0.9644,0.0150,5565,2042,533,128,0.0039,0,0.000,0
213,Qwen2.5-VL-3B,,116.89,73.05,189.94,0.204,124,2,126,1,Yes,yes,Is a small forest present in the image?,3.55,3.80,9.67,55.6,1.92,0.0155,0.9615,0.0153,5565,2042,533,125,0.0038,0,0.000,0
214,Qwen2.5-VL-3B,,117.16,72.93,190.09,0.203,123,2,125,0,Yes,no,Are there more water areas than roads?,3.53,3.76,9.63,55.6,1.91,0.0156,0.9575,0.0153,5565,2042,533,124,0.0038,0,0.000,0
215,Qwen2.5-VL-3B,,106.66,72.93,179.59,0.193,121,2,123,1,No,no,Is there a circular road?,3.38,3.40,9.38,55.4,0.94,0.0078,0.4698,0.0076,5565,2042,533,122,0.0037,0,0.000,0
216,Qwen2.5-VL-3B,,117.16,72.84,190.00,0.204,123,2,125,0,1,0,How many large water areas are there?,3.86,4.03,10.11,55.8,2.02,0.0164,1.0087,0.0161,5565,2042,533,124,0.0038,0,0.000,0
217,Qwen2.5-VL-3B,,118.53,72.97,191.49,0.206,128,2,130,1,Yes,yes,Is a water area at the top of a  forest present?,3.70,3.88,9.85,55.6,1.96,0.0153,0.9803,0.0151,5565,2042,533,129,0.0039,0,0.000,0
218,Qwen2.5-VL-3B,,116.88,72.91,189.79,0.204,122,2,124,0,1,3,How many nature reserves are there?,3.61,3.80,9.72,55.6,1.93,0.0158,0.9664,0.0156,5565,2042,533,123,0.0038,0,0.000,0
219,Qwen2.5-VL-3B,,133.35,72.97,206.32,0.220,131,2,133,1,No,no,Is the number of water areas equal to the number of forests in the image?,3.57,3.76,9.60,55.5,1.91,0.0146,0.9555,0.0144,5565,2042,533,132,0.0040,0,0.000,0
220,Qwen2.5-VL-3B,,132.93,72.97,205.89,0.220,130,2,132,0,0,1,What is the amount of water areas on the left of a  road?,3.66,3.88,9.73,55.6,1.94,0.0149,0.9694,0.0147,5565,2042,533,131,0.0040,0,0.000,0
221,Qwen2.5-VL-3B,,117.14,72.91,190.05,0.204,123,2,125,1,Yes,yes,Are there more forests than water areas?,3.72,3.92,9.81,55.6,1.95,0.0159,0.9773,0.0156,5565,2042,533,124,0.0038,0,0.000,0
222,Qwen2.5-VL-3B,,116.86,72.91,189.76,0.204,122,2,124,1,Yes,yes,Is a rectangular water area present?,3.59,3.80,9.67,55.6,1.92,0.0158,0.9624,0.0155,5565,2042,533,123,0.0038,0,0.000,0
223,Qwen2.5-VL-3B,,106.33,72.86,179.18,0.193,121,2,123,1,Yes,yes,Is there a grass area?,3.40,3.40,9.42,55.4,0.94,0.0078,0.4718,0.0077,5565,2042,533,122,0.0037,0,0.000,0
224,Qwen2.5-VL-3B,,117.52,73.03,190.55,0.205,124,2,126,0,1,3,What is the amount of large nature reserves?,3.88,4.07,10.22,55.7,2.04,0.0164,1.0187,0.0162,5565,2042,533,125,0.0038,0,0.000,0
225,Qwen2.5-VL-3B,,116.92,73.00,189.91,0.204,122,2,124,0,1,0,How many medium roads are there?,3.72,3.88,9.91,55.7,1.97,0.0162,0.9854,0.0159,5565,2042,533,123,0.0038,0,0.000,0
226,Qwen2.5-VL-3B,,117.37,73.01,190.38,0.205,124,2,126,0,Yes,no,Are there more square roads than water areas?,3.60,3.80,9.73,55.6,1.94,0.0156,0.9695,0.0154,5565,2042,533,125,0.0038,0,0.000,0
227,Qwen2.5-VL-3B,,117.17,73.00,190.17,0.204,123,2,125,1,1,1,What is the number of circular forests?,3.56,3.80,9.63,55.7,1.92,0.0156,0.9575,0.0153,5565,2042,533,124,0.0038,0,0.000,0
228,Qwen2.5-VL-3B,,118.32,73.07,191.39,0.206,127,2,129,1,No,no,Is the number of roads equal to the number of forests?,3.55,3.80,9.65,55.4,1.92,0.0151,0.9615,0.0149,5565,2042,533,128,0.0039,0,0.000,0
229,Qwen2.5-VL-3B,,117.37,72.88,190.25,0.204,124,2,126,1,1,1,What is the number of circular water areas?,3.53,3.76,9.64,55.4,1.92,0.0155,0.9595,0.0152,5566,2041,533,125,0.0038,0,0.000,0
