question_id,latency_sec,correct,model_response,ground_truth,question_text,avg_cpu_gpu_cv_w,max_cpu_gpu_cv_w,integrated_cpu_gpu_cv_w,avg_vdd_soc_w,max_vdd_soc_w,integrated_vdd_soc_w,avg_vdd_in_w,max_vdd_in_w,integrated_vdd_in_w,max_gpu_temp_c
825,12.765,1,No,no,Are there less residential buildings than water areas?,0.89,1.95,0.88,1.70,2.03,1.69,6.01,7.76,5.99,49.8
826,16.000,0,10,0,How many rectangular roads are there?,0.86,1.99,0.86,1.70,2.07,1.70,5.98,7.96,5.98,50.0
827,12.085,0,10,72,What is the number of farmlands?,0.99,2.03,0.99,1.73,2.07,1.73,6.19,7.80,6.19,50.0
828,11.033,0,No,yes,Are there more forests than water areas?,0.96,1.95,0.95,1.72,2.03,1.72,6.11,7.56,6.11,50.0
829,13.712,1,Yes,yes,Is there a small commercial building in the image?,0.89,1.91,0.88,1.70,2.03,1.70,6.04,7.64,6.03,49.9
830,11.780,0,1,149,What is the number of forests?,0.90,1.99,0.89,1.71,2.03,1.70,6.01,7.64,5.99,49.8
831,12.486,1,Yes,yes,Are there less medium roads than roads?,0.94,1.95,0.93,1.71,2.03,1.71,6.10,7.64,6.08,49.9
832,10.261,0,1,0,What is the amount of circular roads?,1.02,1.99,1.01,1.74,2.03,1.73,6.20,7.74,6.17,49.9
833,13.540,1,No,no,Are there less buildings than square water areas?,0.87,1.95,0.87,1.70,2.03,1.70,5.97,7.68,5.97,49.8
834,14.476,1,Yes,yes,Is a square residential building present?,0.86,1.95,0.86,1.69,2.03,1.69,5.95,7.88,5.94,49.8
835,16.452,1,No,no,Are there less residential buildings than forests in the image?,0.81,1.95,0.80,1.68,2.03,1.67,5.86,7.72,5.84,49.8
836,12.265,1,No,no,Is the number of commercial buildings equal to the number of water areas?,0.94,1.95,0.92,1.70,2.03,1.70,6.07,7.72,6.04,49.7
837,19.235,0,15,80,What is the number of rectangular grass areas?,0.80,1.91,0.77,1.68,2.03,1.67,5.87,7.58,5.82,49.7
838,12.692,0,2,6,How many medium water areas are there?,0.88,1.99,0.88,1.70,2.03,1.69,5.99,7.64,5.99,49.8
839,14.066,0,No,yes,Are there more buildings than roads?,0.93,2.11,0.93,1.70,1.99,1.70,6.09,7.76,6.08,49.8
840,14.608,0,No,yes,Is a parking present?,0.85,1.95,0.84,1.69,2.03,1.69,5.92,7.60,5.92,49.7
841,15.044,1,Yes,yes,Are there more residential buildings than roads?,0.83,1.99,0.82,1.69,2.03,1.69,5.91,7.64,5.90,49.8
842,9.951,0,2,25,What is the number of parkings?,1.01,1.95,1.01,1.73,2.03,1.73,6.17,7.72,6.17,50.0
843,11.386,0,Yes,no,Are there more farmlands than commercial buildings in the image?,0.95,1.99,0.94,1.72,2.03,1.71,6.10,7.64,6.09,50.0
844,14.103,1,No,no,Are there less residential buildings than roads?,0.84,1.95,0.84,1.69,2.03,1.69,5.91,7.64,5.90,49.9
845,17.467,1,Yes,yes,Is a circular grass area present?,0.77,1.83,0.76,1.67,2.03,1.67,5.80,7.68,5.80,49.9
846,19.867,1,No,no,Are there more water areas than residential buildings?,0.76,1.95,0.76,1.67,2.03,1.67,5.79,7.72,5.79,49.7
847,12.304,1,Yes,yes,Is a small residential building present?,0.92,1.99,0.91,1.71,2.03,1.71,6.10,7.72,6.09,49.8
848,14.470,0,No,yes,Are there less wetlands than water areas?,0.87,2.03,0.86,1.69,2.03,1.69,5.96,7.76,5.95,49.8
849,13.671,1,Yes,yes,Are there more water areas than square residential buildings?,0.85,1.95,0.85,1.69,2.03,1.69,5.93,7.60,5.92,49.8
850,17.743,1,No,no,Are there more square roads than residential buildings?,0.77,1.95,0.76,1.67,2.03,1.67,5.79,7.56,5.78,49.8
851,18.461,1,No,no,Are there less roads than grass areas?,0.77,1.87,0.77,1.67,2.03,1.67,5.81,7.68,5.81,49.6
852,13.083,1,No,no,Is the number of circular residential buildings equal to the number of roads?,0.92,2.11,0.92,1.70,2.03,1.70,6.05,7.84,6.06,49.8
853,11.062,1,Yes,yes,Is there a rectangular water area?,0.95,1.99,0.96,1.71,1.99,1.71,6.11,7.68,6.12,49.8
854,11.772,0,2,1,How many small place of worships on the left of a  commercial building are there?,0.95,1.99,0.95,1.72,2.03,1.72,6.09,7.88,6.09,49.8
855,11.246,1,Yes,yes,Are there more buildings than parkings?,0.96,1.95,0.95,1.72,2.03,1.72,6.13,7.72,6.13,49.8
856,11.500,1,Yes,yes,Are there more commercial buildings than parkings?,0.95,1.95,0.95,1.72,1.99,1.72,6.12,7.52,6.12,50.0
857,17.674,0,2,6,What is the number of orchards?,0.78,1.99,0.78,1.67,2.07,1.67,5.81,7.76,5.81,50.0
858,11.206,0,3,0,How many large roads are there?,0.96,1.99,0.95,1.72,2.03,1.71,6.14,7.84,6.14,49.9
859,11.104,1,Yes,yes,Are there more roads than water areas?,0.99,1.95,0.98,1.72,2.03,1.72,6.13,7.72,6.12,49.9
860,11.416,1,No,no,Is the number of buildings equal to the number of square roads?,0.96,1.95,0.96,1.72,2.03,1.72,6.12,7.68,6.11,49.9
861,17.596,0,No,yes,Is there a circular residential building in the image?,0.78,1.95,0.78,1.67,2.03,1.67,5.81,7.64,5.82,50.0
862,9.578,0,1,12,What is the amount of medium parkings?,1.03,1.91,1.02,1.74,2.03,1.74,6.23,7.64,6.22,50.0
863,14.108,1,No,no,Is the number of roads equal to the number of residential buildings?,0.86,2.03,0.86,1.69,2.03,1.69,5.97,7.64,5.95,49.8
864,13.052,0,1,39,How many large forests are there?,0.89,1.95,0.88,1.69,2.03,1.69,5.99,7.80,5.98,49.9
865,10.694,1,No,no,Is the number of commercial buildings equal to the number of forests?,0.97,1.95,0.97,1.72,2.03,1.72,6.13,7.56,6.13,49.8
866,12.256,1,No,no,Is the number of buildings equal to the number of grass areas?,0.95,1.99,0.95,1.70,1.99,1.70,6.09,7.64,6.09,49.9
867,10.425,1,Yes,yes,Is a large residential building present?,1.00,1.95,0.99,1.73,2.03,1.72,6.18,7.68,6.16,49.9
868,14.556,0,Yes,no,Are there more forests than roads?,0.85,1.99,0.84,1.69,2.03,1.69,5.95,7.68,5.95,49.9
869,16.824,0,10,104,What is the amount of small commercial buildings?,0.84,1.95,0.84,1.69,1.99,1.69,5.94,7.62,5.94,49.9
870,11.780,1,No,no,Are there less roads than water areas?,0.99,1.99,0.99,1.73,2.03,1.73,6.18,7.68,6.17,50.0
871,13.843,1,No,no,Is the number of forests equal to the number of buildings?,0.88,1.99,0.88,1.70,2.03,1.69,6.00,7.64,5.99,49.9
872,16.311,1,No,no,Are there more commercial buildings than roads?,0.83,1.99,0.83,1.69,2.03,1.68,5.93,7.68,5.91,50.0
873,10.971,1,No,no,Is the number of roads equal to the number of large water areas?,0.97,1.99,0.97,1.72,2.07,1.72,6.16,7.96,6.16,50.0
874,16.436,0,Yes,no,Are there more water areas than buildings?,0.83,1.95,0.81,1.68,2.03,1.68,5.89,7.64,5.85,50.0
875,10.134,1,No,no,Are there less residential buildings than grass areas?,1.02,1.91,1.02,1.73,2.03,1.73,6.20,7.52,6.20,49.9
876,16.342,1,Yes,yes,Is a large commercial building present?,0.80,1.95,0.80,1.68,2.03,1.68,5.85,7.64,5.85,49.9
877,20.653,0,1,0,What is the number of circular forests?,0.73,1.95,0.73,1.66,2.03,1.66,5.73,7.64,5.73,49.8
878,10.511,0,No,yes,Is there a water area at the top of a  residential building?,1.03,1.99,1.02,1.73,2.03,1.73,6.25,7.80,6.24,49.8
879,16.329,0,10,77,What is the amount of medium buildings?,0.88,1.99,0.88,1.68,2.03,1.68,5.96,7.68,5.97,49.9
880,11.475,0,Yes,no,Is a rectangular road present?,0.94,1.95,0.94,1.71,1.99,1.71,6.09,7.56,6.08,49.9
881,15.159,0,No,yes,Are there less forests than commercial buildings in the image?,0.86,1.95,0.84,1.69,1.99,1.68,5.95,7.60,5.93,49.8
882,14.335,1,Yes,yes,Is a place of worship present?,0.88,1.95,0.87,1.70,2.03,1.69,6.00,7.76,5.99,49.8
883,12.506,1,No,no,Is the number of grass areas equal to the number of residential buildings in the image?,0.91,1.99,0.91,1.71,2.03,1.70,6.05,7.68,6.05,49.8
884,10.743,1,No,no,Is the number of water areas equal to the number of buildings?,0.97,1.99,0.97,1.70,2.03,1.71,6.08,7.74,6.09,49.9
885,18.091,0,10,52,What is the amount of small grass areas?,0.82,2.03,0.81,1.68,2.03,1.68,5.89,7.80,5.88,49.8
886,12.396,0,No,yes,Are there less water areas than buildings?,0.97,2.11,0.95,1.72,2.03,1.71,6.15,7.84,6.13,49.8
887,16.487,1,Yes,yes,Is a large residential area present?,0.81,1.95,0.81,1.68,1.99,1.68,5.86,7.60,5.86,49.8
888,9.752,1,Yes,yes,Is a rectangular farmland present in the image?,1.04,1.95,1.04,1.74,2.03,1.73,6.25,7.48,6.23,49.9
889,10.414,0,100,3043,What is the amount of small residential buildings?,1.09,1.95,1.09,1.77,2.19,1.77,6.35,8.05,6.35,49.9
890,19.390,0,10,48,How many rectangular forests are there?,0.81,2.03,0.80,1.69,2.03,1.68,5.89,7.60,5.86,49.9
891,11.291,1,No,no,Is the number of circular water areas equal to the number of commercial buildings?,0.98,1.95,0.97,1.72,2.03,1.72,6.18,7.64,6.16,49.8
892,9.683,1,Yes,yes,Is there a large grass area?,1.04,1.99,1.04,1.74,2.03,1.74,6.24,7.68,6.24,50.0
893,16.648,1,No,no,Are there less small buildings than water areas?,0.81,1.95,0.81,1.68,2.03,1.68,5.88,7.56,5.88,49.8
894,14.222,0,No,yes,Is a large water area present?,0.83,1.99,0.84,1.69,1.99,1.69,5.90,7.64,5.92,49.8
895,14.520,0,Yes,no,Are there more large forests than commercial buildings?,0.88,1.91,0.86,1.70,1.99,1.69,6.00,7.56,5.96,49.9
896,13.647,1,0,0,What is the amount of circular commercial buildings in the image?,0.88,1.99,0.87,1.70,2.07,1.69,5.98,7.80,5.95,49.8
897,12.614,0,100,7,What is the amount of residential areas?,1.02,1.99,1.02,1.74,2.15,1.74,6.28,8.20,6.28,49.9
898,13.681,1,No,no,Is the number of commercial buildings equal to the number of roads in the image?,0.89,1.99,0.89,1.70,2.03,1.70,6.03,7.64,6.03,49.9
899,9.250,1,Yes,yes,Is a medium residential building present?,1.05,2.07,1.05,1.74,2.03,1.74,6.26,7.80,6.25,50.1
900,11.843,1,Rural,rural,Is it a rural or an urban area,0.98,1.87,0.98,1.72,2.03,1.73,6.16,7.76,6.18,50.0
901,9.975,1,Yes,yes,Is a residential building present?,1.00,1.87,1.00,1.73,2.03,1.73,6.18,7.52,6.19,50.0
902,15.174,0,10,172,What is the amount of grass areas?,0.86,1.95,0.86,1.70,2.07,1.70,5.97,7.62,5.97,49.9
903,10.714,1,Yes,yes,Is a building at the bottom of a  grass area present?,1.01,1.91,1.02,1.72,2.03,1.72,6.22,7.92,6.23,49.9
904,9.685,1,Yes,yes,Is a water area present?,1.03,1.99,1.03,1.74,2.03,1.74,6.22,7.72,6.21,50.1
905,13.225,0,2,147,How many roads are there?,0.87,1.99,0.87,1.70,2.03,1.70,5.99,7.76,5.99,50.1
906,12.449,0,No,yes,Is there a commercial building?,0.89,1.95,0.89,1.65,2.03,1.66,5.86,7.80,5.88,50.1
907,14.347,1,0,0,How many circular residential buildings are there?,0.85,1.91,0.85,1.69,2.03,1.69,5.95,7.54,5.96,49.9
908,15.638,0,0,1,What is the amount of circular forests?,0.83,1.91,0.82,1.68,2.03,1.68,5.94,7.56,5.93,49.9
909,15.281,1,Yes,yes,Is a road present in the image?,0.88,1.99,0.86,1.69,2.03,1.69,6.00,7.76,5.96,49.9
910,12.919,1,Yes,yes,Is there a small commercial building?,0.88,1.99,0.88,1.70,2.03,1.70,6.02,7.72,6.02,49.9
911,13.371,0,10,263,What is the amount of buildings?,0.95,1.95,0.94,1.72,2.07,1.72,6.11,7.68,6.08,49.9
912,11.998,1,No,no,Is there a circular commercial building?,0.90,1.95,0.90,1.65,2.03,1.65,5.88,7.64,5.90,50.0
913,10.925,0,10,5,What is the amount of commercial buildings?,1.02,1.95,1.02,1.74,2.03,1.74,6.21,7.60,6.21,50.1
914,15.953,1,Yes,yes,Is a building present?,0.79,1.95,0.79,1.68,2.03,1.68,5.83,7.54,5.83,50.0
915,9.768,1,No,no,Are there more residential areas than residential buildings?,1.02,1.95,1.02,1.74,2.03,1.73,6.22,7.50,6.22,49.9
916,13.800,1,Yes,yes,Is a grass area present?,0.87,1.95,0.86,1.70,2.03,1.69,5.98,7.68,5.96,49.9
917,14.024,0,10000,71,What is the amount of farmlands?,1.01,1.99,1.01,1.76,2.23,1.76,6.25,8.36,6.24,50.2
918,19.445,1,No,no,Is a square road present?,0.76,1.91,0.74,1.67,2.03,1.66,5.80,7.64,5.75,49.8
919,16.887,0,Yes,no,Is a square building present?,0.79,1.95,0.79,1.68,2.03,1.67,5.82,7.72,5.82,49.9
920,16.991,0,No,yes,Is there a residential building at the bottom of a  circular water area?,0.84,1.91,0.85,1.68,2.03,1.68,5.92,7.60,5.93,49.8
921,11.673,1,No,no,Are there less buildings than grass areas?,0.95,1.95,0.94,1.71,2.03,1.71,6.12,7.64,6.10,49.8
922,10.391,0,1,174,What is the number of forests?,1.01,1.91,1.02,1.73,2.03,1.73,6.23,7.76,6.24,49.9
923,13.152,0,10,251,How many residential buildings are there?,0.99,1.95,0.96,1.73,2.07,1.73,6.18,7.72,6.13,50.1
924,9.995,0,3,0,What is the number of rectangular roads?,1.02,1.95,1.02,1.73,2.07,1.73,6.21,7.84,6.22,50.0
925,13.940,1,Yes,yes,Is a forest present?,0.88,1.99,0.88,1.70,2.03,1.70,5.99,7.72,5.98,49.9
926,19.919,0,Yes,no,Are there more grass areas than residential buildings?,0.76,2.03,0.75,1.66,2.03,1.66,5.77,7.54,5.76,49.9
927,14.367,0,No,yes,Are there less water areas at the bottom of a  large building than grass areas?,0.84,1.95,0.85,1.67,2.03,1.68,5.88,7.64,5.90,49.9
928,9.620,0,1,26,How many water areas are there?,1.03,1.99,1.03,1.73,2.03,1.73,6.23,7.80,6.22,49.9
929,11.374,1,No,no,Is the number of roads equal to the number of buildings?,0.93,1.95,0.93,1.71,2.03,1.71,6.07,7.68,6.06,49.9
930,17.796,0,No,yes,Are there less roads than grass areas?,0.79,1.95,0.79,1.67,2.03,1.67,5.83,7.68,5.83,49.9
931,20.188,1,No,no,Is the number of roads equal to the number of forests?,0.76,2.03,0.75,1.66,2.03,1.66,5.78,7.64,5.77,49.9
932,13.045,0,No,yes,Are there less small commercial buildings than forests?,0.91,1.95,0.90,1.71,2.03,1.70,6.06,7.64,6.04,49.8
933,16.196,0,5,147,How many small roads are there?,0.83,2.03,0.82,1.68,2.03,1.68,5.90,7.88,5.89,49.8
934,12.981,0,No,yes,Are there more residential buildings than roads?,0.88,1.95,0.86,1.70,2.03,1.69,5.96,7.64,5.94,49.8
935,12.626,0,No,yes,Are there less commercial buildings than small roads?,0.93,1.95,0.93,1.71,2.03,1.71,6.07,7.80,6.07,49.9
936,16.665,1,Yes,yes,Is there a farmland?,0.82,2.07,0.81,1.68,1.99,1.68,5.92,7.74,5.90,49.9
937,11.559,1,No,no,Is there a circular road?,0.94,1.99,0.93,1.71,1.99,1.71,6.10,7.58,6.09,49.9
938,13.814,1,No,no,Are there less residential buildings than roads?,0.89,2.03,0.89,1.70,1.99,1.70,6.02,7.64,6.02,49.9
939,13.433,1,No,no,Are there more water areas than roads?,0.90,1.95,0.90,1.71,1.99,1.71,6.02,7.60,6.02,49.9
940,10.614,0,No,yes,Are there less commercial buildings than grass areas?,0.99,1.95,0.99,1.73,2.03,1.73,6.21,7.62,6.20,49.9
941,15.107,0,No,yes,Is a commercial building at the top of a  road present?,0.84,1.95,0.84,1.68,2.03,1.68,5.92,7.68,5.92,50.1
942,15.200,0,2,14,What is the amount of small water areas?,0.81,1.95,0.81,1.69,2.03,1.68,5.86,7.76,5.86,49.9
943,11.594,0,No,yes,Is there a large water area?,0.93,1.91,0.93,1.71,2.03,1.71,6.07,7.56,6.06,49.9
944,11.411,1,No,no,Are there more circular buildings than roads?,0.94,1.87,0.96,1.72,2.03,1.72,6.09,7.60,6.10,50.0
945,13.434,1,No,no,Is the number of water areas equal to the number of grass areas?,0.87,1.95,0.87,1.69,2.03,1.69,5.97,7.60,5.96,49.9
946,10.668,0,1,0,What is the number of large commercial buildings?,0.98,1.95,0.98,1.72,2.03,1.72,6.15,7.72,6.17,49.9
947,18.741,0,No,yes,Are there less commercial buildings than water areas?,0.77,1.87,0.77,1.67,1.99,1.67,5.82,7.60,5.82,49.9
948,12.550,1,Yes,yes,Is there a small water area?,0.91,1.95,0.91,1.71,2.03,1.71,6.06,7.60,6.06,50.0
949,9.783,0,No,yes,Are there less commercial buildings than roads?,1.04,1.95,1.03,1.74,2.03,1.73,6.22,7.68,6.19,50.0
950,12.324,1,No,no,Are there less roads than water areas in the image?,0.90,1.95,0.89,1.70,2.03,1.70,5.99,7.56,5.98,49.9
951,11.160,1,Yes,yes,Is a rectangular grass area present?,0.99,1.99,0.99,1.73,2.03,1.72,6.18,7.60,6.17,50.0
952,11.294,0,0,4,What is the amount of nature reserves at the top of a  building?,0.99,2.03,0.99,1.72,1.99,1.72,6.20,7.76,6.19,50.0
953,13.712,1,No,no,Are there more commercial buildings than forests?,0.87,1.95,0.86,1.69,1.99,1.69,5.99,7.56,5.97,50.0
954,12.506,0,1,150,What is the number of rectangular residential buildings?,0.92,1.91,0.92,1.69,2.03,1.70,6.05,7.56,6.07,49.9
955,15.066,1,No,no,Is the number of commercial buildings equal to the number of circular roads?,0.86,1.95,0.85,1.69,1.99,1.69,5.94,7.56,5.93,50.1
956,9.895,1,No,no,Are there less residential buildings than farmlands?,1.02,1.95,1.02,1.74,2.03,1.74,6.23,7.60,6.23,50.1
957,14.912,0,1,3,How many medium commercial buildings are there?,0.82,1.95,0.82,1.69,2.03,1.68,5.88,7.66,5.86,50.0
958,11.160,0,10,242,What is the amount of small buildings?,1.02,1.95,1.02,1.74,2.03,1.74,6.22,7.64,6.22,50.1
959,13.638,0,No,yes,Is there a heath?,0.89,1.91,0.88,1.70,2.03,1.70,5.98,7.40,5.98,50.0
960,10.774,0,10,263,How many buildings on the left of a  road are there?,1.04,1.95,1.04,1.74,2.03,1.74,6.26,7.76,6.28,50.0
961,10.810,0,No,yes,Are there less grass areas than buildings in the image?,0.97,1.99,0.97,1.72,2.03,1.72,6.14,7.60,6.13,50.1
962,15.577,1,No,no,Is the number of forests equal to the number of roads?,0.83,1.95,0.82,1.69,2.03,1.69,5.90,7.70,5.89,49.8
963,15.476,0,No,yes,Are there less roads than residential buildings?,0.81,1.99,0.81,1.68,2.03,1.68,5.88,7.76,5.88,50.0
964,14.058,0,0,2,What is the number of large residential buildings in the image?,0.90,1.99,0.88,1.70,2.03,1.69,6.01,7.56,5.98,49.9
965,12.053,0,1,16,What is the number of medium buildings?,0.94,1.95,0.93,1.71,2.03,1.71,6.10,7.56,6.10,50.0
966,12.783,1,Yes,yes,Is a medium water area present?,0.88,1.95,0.87,1.70,2.03,1.69,6.00,7.68,5.98,50.0
967,10.754,1,No,no,Are there less buildings than water areas?,0.99,2.07,0.99,1.73,2.03,1.73,6.18,7.84,6.17,49.9
968,13.865,0,0,152,What is the number of forests at the top of a  large building?,0.89,1.95,0.89,1.70,2.03,1.70,6.02,7.68,6.01,49.9
969,15.594,0,10,2,What is the number of small commercial buildings?,0.89,1.95,0.87,1.71,2.03,1.70,6.03,7.52,6.00,50.0
970,17.001,0,No,yes,Are there more residential buildings than forests?,0.79,1.91,0.79,1.68,2.03,1.68,5.84,7.52,5.84,50.2
971,16.086,1,No,no,Is there a large commercial building?,0.78,2.03,0.78,1.68,2.03,1.68,5.83,7.62,5.83,50.0
972,15.728,1,No,no,Is the number of water areas at the top of a  forest equal to the number of roads?,0.83,1.99,0.83,1.68,2.03,1.68,5.91,7.68,5.91,49.9
973,14.286,1,No,no,Is the number of water areas equal to the number of commercial buildings in the image?,0.86,1.99,0.86,1.69,2.03,1.69,5.96,7.72,5.96,49.8
974,17.127,0,0,5,What is the amount of commercial buildings at the top of a  road?,0.81,2.11,0.80,1.67,2.03,1.67,5.86,7.64,5.86,49.9
975,12.501,1,No,no,Is the number of buildings equal to the number of roads?,0.91,1.95,0.91,1.70,1.99,1.70,6.04,7.68,6.03,49.9
976,9.737,1,No,no,Is the number of roads equal to the number of water areas?,1.05,1.95,1.04,1.74,2.03,1.74,6.23,7.52,6.22,49.9
977,17.014,1,No,no,Are there less buildings than small water areas?,0.78,1.95,0.78,1.67,2.03,1.67,5.81,7.48,5.81,49.9
978,14.027,1,Yes,yes,Are there more residential buildings than water areas?,0.86,1.99,0.86,1.70,1.99,1.70,5.96,7.52,5.96,49.9
979,11.413,0,1,0,How many square roads are there?,0.94,1.95,0.94,1.71,1.99,1.71,6.09,7.68,6.09,49.8
980,15.375,1,No,no,Are there less water areas than commercial buildings?,0.85,1.99,0.85,1.69,2.03,1.69,5.92,7.64,5.92,50.0
981,11.294,1,No,no,Is there a circular building?,0.96,1.91,0.96,1.72,1.99,1.72,6.15,7.44,6.15,50.0
982,15.692,1,No,no,Are there less buildings than rectangular roads in the image?,0.81,1.95,0.81,1.68,2.03,1.68,5.86,7.48,5.85,49.9
983,12.021,0,No,yes,Is a pitch present?,0.95,1.99,0.93,1.72,2.03,1.71,6.11,7.72,6.09,49.8
984,12.864,0,0,3,What is the amount of large residential areas in the image?,0.93,1.99,0.91,1.71,2.03,1.71,6.08,7.64,6.05,50.0
985,17.603,1,No,no,Are there less roads than commercial buildings?,0.82,1.99,0.82,1.68,2.03,1.68,5.88,7.76,5.87,49.8
986,11.170,0,No,yes,Are there more buildings than farmlands?,0.95,1.91,0.95,1.72,2.03,1.71,6.13,7.64,6.12,49.9
987,15.002,1,Yes,yes,Is there a large building?,0.84,1.95,0.84,1.69,2.03,1.69,5.89,7.68,5.89,49.8
988,9.814,1,Yes,yes,Is a water area next to a  residential building present?,1.05,1.99,1.04,1.74,2.03,1.73,6.28,7.76,6.27,50.0
989,15.820,0,10,0,What is the number of medium nature reserves?,0.86,1.99,0.85,1.70,2.03,1.69,5.99,7.68,5.97,50.0
990,12.619,1,No,no,Is a circular residential building present?,0.91,1.83,0.91,1.71,2.03,1.71,6.07,7.56,6.06,49.9
991,9.489,1,No,no,Is the number of residential buildings equal to the number of water areas?,1.10,1.99,1.09,1.75,2.03,1.75,6.34,7.64,6.32,50.2
992,13.532,0,20,56,What is the number of rectangular grass areas?,0.90,1.95,0.91,1.71,2.03,1.71,6.03,7.72,6.03,50.0
993,15.098,1,No,no,Are there more roads than residential buildings?,0.83,1.99,0.83,1.69,2.03,1.69,5.90,7.72,5.90,50.0
994,9.398,1,No,no,Is the number of forests equal to the number of buildings?,1.07,1.95,1.07,1.74,2.03,1.75,6.26,7.72,6.26,50.1
995,15.357,1,No,no,Is the number of commercial buildings equal to the number of grass areas?,0.83,1.99,0.83,1.69,2.03,1.69,5.92,7.64,5.92,49.9
996,11.701,0,No,yes,Are there less commercial buildings than farmlands?,0.95,1.95,0.94,1.71,2.03,1.71,6.12,7.56,6.12,49.9
997,14.568,1,Yes,yes,Is a small forest present?,0.86,1.95,0.85,1.69,2.03,1.69,5.95,7.56,5.95,49.9
998,11.209,1,No,no,Are there more commercial buildings than water areas?,1.02,1.95,0.97,1.74,2.03,1.73,6.21,7.80,6.13,50.0
999,11.841,0,0,2,What is the amount of circular water areas?,0.94,1.95,0.94,1.71,2.03,1.71,6.09,7.88,6.08,50.1
