question_id,latency_sec,correct,model_response,ground_truth,question_text,avg_cpu_gpu_cv_w,max_cpu_gpu_cv_w,integrated_cpu_gpu_cv_w,avg_vdd_soc_w,max_vdd_soc_w,integrated_vdd_soc_w,avg_vdd_in_w,max_vdd_in_w,integrated_vdd_in_w,max_gpu_temp_c
823,5.724,0,Yes,no,Is the number of roads equal to the number of buildings?,1.74,1.99,1.74,1.92,2.07,1.92,7.18,7.72,7.18,51.9
821,9.529,1,Yes,yes,Is a forest present?,1.81,2.07,1.81,1.97,2.15,1.97,7.37,8.08,7.37,52.0
822,9.498,1,Yes,yes,Is there a rectangular commercial building?,1.81,2.07,1.81,1.97,2.15,1.97,7.38,8.08,7.38,52.0
820,9.718,0,100,16,What is the amount of small water areas?,1.81,2.07,1.81,1.97,2.15,1.97,7.38,8.08,7.38,52.0
826,9.827,0,100,0,How many rectangular roads are there?,1.79,2.07,1.79,1.97,2.11,1.97,7.35,7.76,7.35,51.8
825,9.791,0,Yes,no,Are there less residential buildings than water areas?,1.79,2.07,1.80,1.97,2.11,1.97,7.35,7.76,7.35,51.9
827,10.071,0,100,72,What is the number of farmlands?,1.80,2.11,1.80,1.97,2.11,1.97,7.35,7.84,7.36,51.9
824,10.401,0,1000,661,What is the amount of small roads?,1.82,2.23,1.82,1.97,2.23,1.97,7.39,8.48,7.39,51.9
828,4.482,0,No,yes,Are there more forests than water areas?,1.71,1.99,1.71,1.89,2.07,1.89,7.08,7.68,7.09,51.8
830,9.245,0,1,149,What is the number of forests?,1.81,2.03,1.81,1.96,2.11,1.96,7.37,8.04,7.37,51.9
831,9.291,1,Yes,yes,Are there less medium roads than roads?,1.80,2.03,1.80,1.96,2.11,1.96,7.37,8.04,7.37,51.9
829,9.278,1,Yes,yes,Is there a small commercial building in the image?,1.80,2.03,1.80,1.96,2.11,1.96,7.37,8.04,7.38,51.9
835,6.648,0,Yes,no,Are there less residential buildings than forests in the image?,1.73,1.87,1.73,1.96,2.11,1.96,7.27,7.76,7.27,51.8
834,8.684,1,Yes,yes,Is a square residential building present?,1.77,1.99,1.77,1.98,2.15,1.98,7.37,8.08,7.37,51.7
833,8.870,0,Yes,no,Are there less buildings than square water areas?,1.78,2.03,1.78,1.98,2.15,1.98,7.38,8.08,7.38,51.8
832,8.919,0,10,0,What is the amount of circular roads?,1.77,2.03,1.77,1.98,2.15,1.98,7.37,8.04,7.37,51.8
838,6.879,0,1,6,How many medium water areas are there?,1.73,1.87,1.73,1.95,2.11,1.95,7.26,7.76,7.26,51.7
839,8.789,1,Yes,yes,Are there more buildings than roads?,1.77,1.99,1.77,1.97,2.15,1.97,7.34,8.04,7.34,51.7
837,9.018,0,10,80,What is the number of rectangular grass areas?,1.77,2.03,1.77,1.97,2.15,1.97,7.34,8.04,7.34,51.7
836,8.978,1,No,no,Is the number of commercial buildings equal to the number of water areas?,1.78,2.07,1.78,1.97,2.15,1.97,7.36,8.04,7.36,51.7
843,8.784,0,Yes,no,Are there more farmlands than commercial buildings in the image?,1.75,1.99,1.75,1.97,2.11,1.97,7.31,7.76,7.32,51.7
841,8.786,1,Yes,yes,Are there more residential buildings than roads?,1.75,1.99,1.75,1.96,2.11,1.96,7.31,7.76,7.32,51.7
840,8.983,1,Yes,yes,Is a parking present?,1.76,2.03,1.76,1.96,2.11,1.96,7.32,7.76,7.32,51.7
842,9.009,0,100,25,What is the number of parkings?,1.76,2.11,1.76,1.96,2.11,1.96,7.32,7.80,7.32,51.8
845,5.764,0,No,yes,Is a circular grass area present?,1.73,1.95,1.73,1.92,2.07,1.92,7.19,7.72,7.19,51.5
847,8.747,1,Yes,yes,Is a small residential building present?,1.78,1.99,1.79,1.97,2.15,1.97,7.35,8.04,7.36,51.7
846,8.950,0,Yes,no,Are there more water areas than residential buildings?,1.79,1.99,1.79,1.97,2.15,1.97,7.36,8.04,7.37,51.7
844,8.969,0,Yes,no,Are there less residential buildings than roads?,1.79,1.99,1.79,1.97,2.15,1.97,7.37,8.04,7.37,51.7
851,5.475,0,Yes,no,Are there less roads than grass areas?,1.71,1.91,1.71,1.94,2.11,1.94,7.20,7.76,7.20,51.5
848,9.007,1,Yes,yes,Are there less wetlands than water areas?,1.78,2.03,1.78,1.97,2.15,1.97,7.36,8.04,7.37,51.7
850,9.346,0,Yes,no,Are there more square roads than residential buildings?,1.79,2.07,1.79,1.98,2.15,1.98,7.39,8.04,7.39,51.7
849,9.382,1,Yes,yes,Are there more water areas than square residential buildings?,1.79,2.07,1.79,1.98,2.15,1.98,7.39,8.00,7.39,51.7
854,8.722,0,3,1,How many small place of worships on the left of a  commercial building are there?,1.75,2.03,1.75,1.94,2.07,1.95,7.28,7.72,7.28,51.6
853,9.027,1,Yes,yes,Is there a rectangular water area?,1.76,1.99,1.76,1.95,2.07,1.95,7.28,7.72,7.28,51.7
852,9.013,1,No,no,Is the number of circular residential buildings equal to the number of roads?,1.76,2.03,1.76,1.95,2.07,1.95,7.29,7.76,7.29,51.7
855,8.976,1,Yes,yes,Are there more buildings than parkings?,1.76,2.03,1.77,1.95,2.07,1.95,7.29,7.76,7.29,51.7
858,6.801,0,1,0,How many large roads are there?,1.73,1.87,1.73,1.95,2.11,1.95,7.26,7.72,7.26,51.6
856,8.836,1,Yes,yes,Are there more commercial buildings than parkings?,1.77,1.99,1.77,1.97,2.15,1.97,7.36,8.08,7.36,51.6
859,8.849,1,Yes,yes,Are there more roads than water areas?,1.77,1.99,1.77,1.97,2.15,1.97,7.36,8.08,7.36,51.6
857,9.182,0,10,6,What is the number of orchards?,1.79,2.11,1.79,1.98,2.15,1.98,7.39,8.16,7.39,51.6
863,7.196,1,No,no,Is the number of roads equal to the number of residential buildings?,1.75,1.95,1.75,1.94,2.07,1.94,7.25,7.72,7.26,51.6
860,9.104,0,Yes,no,Is the number of buildings equal to the number of square roads?,1.78,1.99,1.78,1.96,2.15,1.96,7.34,8.04,7.34,51.5
861,9.332,0,No,yes,Is there a circular residential building in the image?,1.79,2.07,1.79,1.96,2.15,1.96,7.34,8.04,7.35,51.6
862,9.498,0,100,12,What is the amount of medium parkings?,1.79,2.11,1.79,1.96,2.15,1.96,7.36,8.08,7.35,51.6
867,6.844,1,Yes,yes,Is a large residential building present?,1.74,1.87,1.74,1.95,2.11,1.95,7.26,7.72,7.26,51.5
866,8.878,1,No,no,Is the number of buildings equal to the number of grass areas?,1.78,1.99,1.78,1.97,2.15,1.97,7.35,8.00,7.35,51.6
865,9.073,1,No,no,Is the number of commercial buildings equal to the number of forests?,1.78,2.03,1.79,1.97,2.15,1.97,7.36,8.00,7.36,51.6
864,9.308,0,100,39,How many large forests are there?,1.78,2.11,1.78,1.97,2.15,1.97,7.36,8.12,7.36,51.6
868,8.801,0,Yes,no,Are there more forests than roads?,1.76,1.99,1.76,1.96,2.11,1.96,7.32,7.76,7.33,51.6
870,8.788,0,Yes,no,Are there less roads than water areas?,1.77,1.99,1.77,1.96,2.11,1.96,7.33,7.76,7.33,51.5
871,9.146,1,No,no,Is the number of forests equal to the number of buildings?,1.78,2.11,1.78,1.96,2.11,1.96,7.34,8.04,7.34,51.5
869,9.398,0,1000,104,What is the amount of small commercial buildings?,1.78,2.19,1.78,1.97,2.19,1.97,7.36,8.40,7.36,51.6
873,6.726,1,No,no,Is the number of roads equal to the number of large water areas?,1.72,1.83,1.72,1.95,2.11,1.95,7.26,7.72,7.26,51.5
872,8.621,0,Yes,no,Are there more commercial buildings than roads?,1.76,1.99,1.77,1.97,2.15,1.97,7.36,8.04,7.36,51.5
875,8.602,0,Yes,no,Are there less residential buildings than grass areas?,1.77,1.99,1.77,1.97,2.15,1.97,7.36,8.00,7.36,51.6
874,8.781,0,Yes,no,Are there more water areas than buildings?,1.77,2.07,1.78,1.97,2.15,1.97,7.36,8.04,7.37,51.6
876,9.197,1,Yes,yes,Is a large commercial building present?,1.78,1.95,1.78,1.95,2.07,1.95,7.31,7.72,7.32,51.4
879,9.480,0,100,77,What is the amount of medium buildings?,1.79,2.03,1.79,1.95,2.07,1.95,7.32,7.84,7.32,51.5
878,9.486,0,No,yes,Is there a water area at the top of a  residential building?,1.79,2.03,1.79,1.95,2.07,1.95,7.33,7.84,7.33,51.5
877,9.457,0,1,0,What is the number of circular forests?,1.79,2.03,1.79,1.96,2.07,1.96,7.34,7.84,7.35,51.5
882,5.733,1,Yes,yes,Is a place of worship present?,1.71,1.91,1.71,1.93,2.11,1.93,7.19,7.80,7.20,51.4
880,8.640,0,Yes,no,Is a rectangular road present?,1.77,2.03,1.78,1.97,2.11,1.97,7.34,8.00,7.35,51.4
883,8.838,1,No,no,Is the number of grass areas equal to the number of residential buildings in the image?,1.78,2.03,1.78,1.97,2.11,1.97,7.36,8.00,7.36,51.4
881,8.791,1,Yes,yes,Are there less forests than commercial buildings in the image?,1.79,2.03,1.79,1.97,2.11,1.97,7.37,8.00,7.37,51.4
887,5.707,1,Yes,yes,Is a large residential area present?,1.72,1.95,1.72,1.92,2.07,1.92,7.18,7.76,7.18,51.4
886,9.633,1,Yes,yes,Are there less water areas than buildings?,1.80,2.03,1.80,1.96,2.15,1.96,7.36,8.00,7.36,51.5
884,9.605,1,No,no,Is the number of water areas equal to the number of buildings?,1.79,2.03,1.80,1.97,2.15,1.97,7.36,8.00,7.36,51.5
885,9.823,0,100,52,What is the amount of small grass areas?,1.80,2.03,1.80,1.97,2.15,1.97,7.36,8.00,7.37,51.6
891,8.650,1,No,no,Is the number of circular water areas equal to the number of commercial buildings?,1.75,1.87,1.75,1.96,2.11,1.96,7.31,7.76,7.31,51.3
890,9.022,0,1,48,How many rectangular forests are there?,1.76,2.03,1.76,1.96,2.11,1.96,7.33,7.96,7.32,51.4
888,9.066,1,Yes,yes,Is a rectangular farmland present in the image?,1.76,1.99,1.76,1.97,2.11,1.97,7.33,7.92,7.33,51.4
889,9.256,0,1000,3043,What is the amount of small residential buildings?,1.76,2.11,1.76,1.97,2.15,1.97,7.34,8.20,7.34,51.5
893,5.592,0,Yes,no,Are there less small buildings than water areas?,1.71,1.87,1.71,1.93,2.07,1.93,7.17,7.72,7.18,51.3
895,8.594,0,Yes,no,Are there more large forests than commercial buildings?,1.77,1.99,1.77,1.97,2.15,1.97,7.34,8.08,7.35,51.4
892,8.825,1,Yes,yes,Is there a large grass area?,1.77,1.99,1.77,1.97,2.15,1.97,7.35,8.08,7.35,51.4
894,8.780,0,No,yes,Is a large water area present?,1.78,1.99,1.78,1.97,2.15,1.97,7.35,8.04,7.36,51.4
899,4.421,1,Yes,yes,Is a medium residential building present?,1.72,1.99,1.72,1.89,2.07,1.89,7.08,7.72,7.09,51.3
898,9.171,0,Yes,no,Is the number of commercial buildings equal to the number of roads in the image?,1.80,1.99,1.80,1.96,2.15,1.96,7.36,7.96,7.36,51.3
897,9.439,0,10,7,What is the amount of residential areas?,1.80,1.99,1.80,1.96,2.15,1.96,7.36,7.96,7.37,51.4
896,9.448,0,10,0,What is the amount of circular commercial buildings in the image?,1.80,1.99,1.80,1.96,2.15,1.96,7.36,7.96,7.36,51.3
903,8.257,1,Yes,yes,Is a building at the bottom of a  grass area present?,1.75,1.91,1.76,1.95,2.07,1.96,7.31,7.76,7.31,51.4
901,8.499,0,No,yes,Is a residential building present?,1.76,1.95,1.77,1.96,2.07,1.96,7.33,7.76,7.33,51.4
900,8.543,1,Rural,rural,Is it a rural or an urban area,1.76,1.99,1.76,1.96,2.07,1.96,7.32,7.78,7.32,51.3
902,9.113,0,1000,172,What is the amount of grass areas?,1.78,2.23,1.78,1.97,2.23,1.97,7.37,8.52,7.37,51.4
904,5.497,1,Yes,yes,Is a water area present?,1.72,1.87,1.72,1.93,2.11,1.93,7.19,7.76,7.19,51.3
907,8.508,0,1,0,How many circular residential buildings are there?,1.77,1.99,1.77,1.97,2.15,1.97,7.35,8.08,7.35,51.3
906,8.678,1,Yes,yes,Is there a commercial building?,1.78,1.95,1.79,1.97,2.15,1.97,7.37,8.04,7.37,51.3
905,9.285,0,1000,147,How many roads are there?,1.79,2.11,1.80,1.98,2.19,1.98,7.41,8.32,7.41,51.3
910,8.922,1,Yes,yes,Is there a small commercial building?,1.77,1.95,1.77,1.95,2.11,1.95,7.30,7.72,7.30,51.3
911,8.914,0,100,263,What is the amount of buildings?,1.77,1.95,1.77,1.95,2.11,1.95,7.30,7.72,7.30,51.3
909,8.912,1,Yes,yes,Is a road present in the image?,1.77,1.99,1.77,1.95,2.11,1.95,7.31,7.72,7.31,51.3
908,9.069,0,10,1,What is the amount of circular forests?,1.78,2.07,1.78,1.95,2.11,1.95,7.32,7.84,7.32,51.3
915,6.636,0,Yes,no,Are there more residential areas than residential buildings?,1.72,1.87,1.72,1.94,2.07,1.94,7.24,7.72,7.24,51.3
914,8.543,1,Yes,yes,Is a building present?,1.77,1.99,1.77,1.96,2.15,1.96,7.33,8.04,7.34,51.4
912,8.885,0,Yes,no,Is there a circular commercial building?,1.79,2.07,1.79,1.97,2.15,1.97,7.37,8.08,7.37,51.4
913,9.317,0,1000,5,What is the amount of commercial buildings?,1.79,2.11,1.79,1.97,2.15,1.97,7.39,8.20,7.39,51.3
919,8.948,1,No,no,Is a square building present?,1.77,2.07,1.78,1.96,2.11,1.97,7.34,7.76,7.34,51.3
916,9.345,1,Yes,yes,Is a grass area present?,1.80,2.11,1.80,1.97,2.11,1.97,7.37,7.92,7.37,51.3
918,9.355,0,Yes,no,Is a square road present?,1.79,2.11,1.79,1.97,2.11,1.97,7.36,8.00,7.36,51.3
917,9.795,0,10000,71,What is the amount of farmlands?,1.80,2.19,1.80,1.97,2.23,1.97,7.39,8.44,7.39,51.3
920,5.375,1,Yes,yes,Is there a residential building at the bottom of a  circular water area?,1.71,1.87,1.72,1.93,2.11,1.93,7.19,7.76,7.19,51.2
921,8.372,0,Yes,no,Are there less buildings than grass areas?,1.77,1.95,1.77,1.96,2.15,1.96,7.33,8.00,7.34,51.3
922,8.838,0,10,174,What is the number of forests?,1.78,1.99,1.78,1.97,2.15,1.97,7.36,8.00,7.36,51.3
923,8.793,0,10,251,How many residential buildings are there?,1.78,2.03,1.78,1.97,2.15,1.97,7.37,8.00,7.37,51.3
925,8.511,1,Yes,yes,Is a forest present?,1.75,1.91,1.75,1.96,2.11,1.96,7.30,7.72,7.30,51.3
926,8.762,0,Yes,no,Are there more grass areas than residential buildings?,1.76,1.95,1.77,1.96,2.11,1.96,7.32,7.78,7.32,51.3
924,8.802,0,10,0,What is the number of rectangular roads?,1.76,1.99,1.76,1.96,2.07,1.96,7.31,7.81,7.31,51.4
927,8.787,1,Yes,yes,Are there less water areas at the bottom of a  large building than grass areas?,1.76,2.03,1.76,1.96,2.11,1.96,7.31,7.85,7.31,51.4
929,7.086,1,No,no,Is the number of roads equal to the number of buildings?,1.75,1.91,1.75,1.94,2.07,1.93,7.25,7.72,7.25,51.4
930,8.985,1,Yes,yes,Are there less roads than grass areas?,1.79,1.99,1.79,1.96,2.15,1.96,7.34,8.08,7.34,51.5
931,8.975,1,No,no,Is the number of roads equal to the number of forests?,1.79,1.99,1.79,1.96,2.15,1.96,7.34,8.08,7.34,51.4
928,9.327,0,10,26,How many water areas are there?,1.80,2.07,1.80,1.96,2.15,1.96,7.36,8.08,7.37,51.4
934,8.251,1,Yes,yes,Are there more residential buildings than roads?,1.74,1.91,1.75,1.96,2.11,1.96,7.30,7.76,7.30,51.5
933,8.238,0,10,147,How many small roads are there?,1.75,1.87,1.75,1.97,2.11,1.97,7.31,7.76,7.32,51.4
932,8.434,1,Yes,yes,Are there less small commercial buildings than forests?,1.76,1.99,1.76,1.97,2.11,1.97,7.32,7.84,7.32,51.5
935,8.467,1,Yes,yes,Are there less commercial buildings than small roads?,1.75,2.07,1.75,1.97,2.11,1.97,7.33,8.04,7.33,51.5
936,6.820,1,Yes,yes,Is there a farmland?,1.73,1.87,1.73,1.95,2.11,1.95,7.25,7.72,7.25,51.5
937,8.739,0,Yes,no,Is there a circular road?,1.76,1.99,1.76,1.97,2.15,1.97,7.34,8.04,7.35,51.6
939,8.735,0,Yes,no,Are there more water areas than roads?,1.77,1.99,1.77,1.97,2.15,1.97,7.35,8.08,7.35,51.5
938,8.940,0,Yes,no,Are there less residential buildings than roads?,1.77,2.07,1.77,1.97,2.15,1.97,7.35,8.04,7.35,51.5
943,5.825,1,Yes,yes,Is there a large water area?,1.72,1.99,1.72,1.93,2.11,1.93,7.20,7.76,7.20,51.5
941,9.071,1,Yes,yes,Is a commercial building at the top of a  road present?,1.79,2.03,1.79,1.96,2.11,1.96,7.35,8.00,7.35,51.6
942,9.109,0,10,14,What is the amount of small water areas?,1.79,2.03,1.79,1.96,2.11,1.96,7.35,8.00,7.35,51.7
940,9.100,1,Yes,yes,Are there less commercial buildings than grass areas?,1.79,2.03,1.79,1.96,2.11,1.96,7.35,8.00,7.35,51.6
944,9.253,1,No,no,Are there more circular buildings than roads?,1.78,2.03,1.78,1.96,2.11,1.96,7.34,7.72,7.34,51.6
947,9.268,1,Yes,yes,Are there less commercial buildings than water areas?,1.78,2.03,1.78,1.96,2.11,1.96,7.34,7.72,7.34,51.7
945,9.442,1,No,no,Is the number of water areas equal to the number of grass areas?,1.79,2.11,1.79,1.96,2.11,1.96,7.36,7.89,7.36,51.7
946,9.475,0,100,0,What is the number of large commercial buildings?,1.79,2.11,1.79,1.96,2.11,1.96,7.35,7.85,7.35,51.6
948,7.041,1,Yes,yes,Is there a small water area?,1.74,1.91,1.74,1.96,2.11,1.96,7.28,7.76,7.28,51.6
949,9.044,1,Yes,yes,Are there less commercial buildings than roads?,1.78,2.03,1.78,1.97,2.15,1.97,7.37,8.04,7.38,51.6
951,9.075,1,Yes,yes,Is a rectangular grass area present?,1.78,2.03,1.78,1.97,2.15,1.97,7.37,8.04,7.37,51.6
950,9.248,0,Yes,no,Are there less roads than water areas in the image?,1.79,2.03,1.79,1.97,2.15,1.97,7.37,8.04,7.37,51.7
955,9.144,1,No,no,Is the number of commercial buildings equal to the number of circular roads?,1.77,1.99,1.77,1.95,2.11,1.95,7.30,7.76,7.30,51.7
953,9.120,0,Yes,no,Are there more commercial buildings than forests?,1.78,1.99,1.78,1.95,2.11,1.95,7.30,7.76,7.31,51.7
954,9.152,0,10,150,What is the number of rectangular residential buildings?,1.78,1.99,1.78,1.95,2.11,1.95,7.30,7.72,7.30,51.7
952,9.350,0,0,4,What is the amount of nature reserves at the top of a  building?,1.77,2.03,1.77,1.95,2.11,1.95,7.30,7.76,7.30,51.7
956,8.778,0,Yes,no,Are there less residential buildings than farmlands?,1.75,2.03,1.75,1.96,2.11,1.96,7.30,7.76,7.31,51.7
959,8.770,1,Yes,yes,Is there a heath?,1.75,2.03,1.75,1.96,2.11,1.96,7.31,7.76,7.31,51.7
958,9.154,0,100,242,What is the amount of small buildings?,1.77,2.15,1.77,1.96,2.15,1.96,7.34,8.16,7.34,51.7
957,9.343,0,10,3,How many medium commercial buildings are there?,1.77,2.15,1.77,1.96,2.15,1.96,7.34,8.24,7.34,51.8
963,7.292,1,Yes,yes,Are there less roads than residential buildings?,1.74,2.03,1.74,1.95,2.11,1.95,7.26,7.72,7.26,51.7
961,9.321,1,Yes,yes,Are there less grass areas than buildings in the image?,1.78,2.03,1.78,1.97,2.15,1.97,7.35,8.04,7.36,51.8
960,9.720,0,10,263,How many buildings on the left of a  road are there?,1.79,2.07,1.79,1.97,2.15,1.97,7.37,8.04,7.37,51.7
962,9.676,1,No,no,Is the number of forests equal to the number of roads?,1.79,2.07,1.79,1.97,2.15,1.97,7.37,8.04,7.37,51.8
966,7.105,1,Yes,yes,Is a medium water area present?,1.75,1.99,1.75,1.94,2.07,1.94,7.24,7.72,7.24,51.8
964,9.021,0,1,2,What is the number of large residential buildings in the image?,1.78,1.99,1.78,1.95,2.15,1.96,7.33,8.04,7.33,51.8
965,9.228,0,10,16,What is the number of medium buildings?,1.79,2.03,1.79,1.96,2.15,1.96,7.33,8.04,7.34,51.7
967,9.190,0,Yes,no,Are there less buildings than water areas?,1.80,2.07,1.80,1.96,2.15,1.96,7.35,8.04,7.35,51.8
970,6.946,1,Yes,yes,Are there more residential buildings than forests?,1.75,1.95,1.75,1.94,2.07,1.94,7.26,7.72,7.26,51.8
968,8.846,0,1,152,What is the number of forests at the top of a  large building?,1.78,2.03,1.78,1.96,2.15,1.96,7.34,8.04,7.34,51.8
971,9.193,0,Yes,no,Is there a large commercial building?,1.80,2.07,1.80,1.96,2.15,1.96,7.37,8.04,7.37,51.8
969,9.439,0,100,2,What is the number of small commercial buildings?,1.79,2.07,1.79,1.96,2.15,1.96,7.37,8.04,7.37,51.8
974,6.287,0,0,5,What is the amount of commercial buildings at the top of a  road?,1.74,1.99,1.74,1.92,2.07,1.92,7.18,7.72,7.18,51.8
973,9.196,0,Yes,no,Is the number of water areas equal to the number of commercial buildings in the image?,1.79,1.99,1.79,1.95,2.11,1.95,7.32,7.96,7.32,51.8
972,9.429,0,1,no,Is the number of water areas at the top of a  forest equal to the number of roads?,1.78,1.99,1.79,1.95,2.11,1.95,7.32,7.96,7.32,51.8
975,9.381,1,No,no,Is the number of buildings equal to the number of roads?,1.80,1.99,1.80,1.95,2.11,1.95,7.33,7.96,7.33,51.8
977,6.720,0,Yes,no,Are there less buildings than small water areas?,1.72,1.87,1.72,1.94,2.07,1.94,7.24,7.72,7.24,51.8
976,8.623,0,Yes,no,Is the number of roads equal to the number of water areas?,1.77,1.99,1.77,1.96,2.15,1.97,7.33,8.08,7.34,51.8
978,8.600,1,Yes,yes,Are there more residential buildings than water areas?,1.77,1.99,1.77,1.96,2.15,1.96,7.34,8.08,7.34,51.8
979,8.966,0,10,0,How many square roads are there?,1.79,2.15,1.79,1.97,2.15,1.97,7.36,8.16,7.36,51.8
983,7.085,1,Yes,yes,Is a pitch present?,1.75,2.03,1.75,1.96,2.11,1.96,7.29,7.76,7.29,51.8
980,9.120,0,Yes,no,Are there less water areas than commercial buildings?,1.79,2.03,1.79,1.97,2.15,1.98,7.38,8.08,7.38,51.8
982,9.119,0,Yes,no,Are there less buildings than rectangular roads in the image?,1.79,2.03,1.79,1.98,2.15,1.98,7.39,8.08,7.39,51.8
981,9.276,0,Yes,no,Is there a circular building?,1.80,2.07,1.80,1.98,2.15,1.98,7.39,8.08,7.39,51.9
985,5.669,0,Yes,no,Are there less roads than commercial buildings?,1.72,1.91,1.73,1.93,2.11,1.93,7.22,7.88,7.22,51.8
984,8.661,0,1,3,What is the amount of large residential areas in the image?,1.78,1.99,1.78,1.97,2.15,1.97,7.37,8.04,7.37,51.8
986,8.746,1,Yes,yes,Are there more buildings than farmlands?,1.79,1.99,1.79,1.98,2.15,1.98,7.39,8.04,7.39,51.9
987,8.832,1,Yes,yes,Is there a large building?,1.79,1.99,1.79,1.97,2.15,1.97,7.38,8.00,7.38,51.8
988,7.357,1,Yes,yes,Is a water area next to a  residential building present?,1.77,2.03,1.77,1.92,2.07,1.92,7.24,7.76,7.25,51.8
991,9.256,1,No,no,Is the number of residential buildings equal to the number of water areas?,1.80,2.03,1.80,1.95,2.15,1.95,7.33,8.08,7.34,51.9
989,9.453,0,10,0,What is the number of medium nature reserves?,1.80,2.03,1.80,1.95,2.15,1.95,7.34,8.08,7.34,51.9
990,9.474,1,No,no,Is a circular residential building present?,1.80,2.07,1.80,1.95,2.15,1.95,7.35,8.08,7.35,51.8
993,7.127,0,Yes,no,Are there more roads than residential buildings?,1.75,1.95,1.76,1.94,2.07,1.94,7.25,7.72,7.25,51.9
994,9.033,1,No,no,Is the number of forests equal to the number of buildings?,1.78,1.99,1.78,1.96,2.15,1.96,7.33,8.00,7.33,51.9
992,9.433,0,10,56,What is the number of rectangular grass areas?,1.79,2.07,1.79,1.96,2.15,1.96,7.34,8.00,7.34,51.9
995,9.378,1,No,no,Is the number of commercial buildings equal to the number of grass areas?,1.80,2.07,1.80,1.96,2.15,1.96,7.36,8.04,7.36,51.9
999,5.852,1,2,2,What is the amount of circular water areas?,1.75,2.03,1.75,1.93,2.11,1.93,7.21,7.76,7.21,51.9
998,8.777,0,Yes,no,Are there more commercial buildings than water areas?,1.79,2.03,1.79,1.96,2.11,1.96,7.35,8.00,7.36,51.9
997,8.955,1,Yes,yes,Is a small forest present?,1.80,2.03,1.80,1.97,2.11,1.97,7.37,8.00,7.37,52.0
996,8.997,1,Yes,yes,Are there less commercial buildings than farmlands?,1.79,2.03,1.80,1.96,2.11,1.96,7.35,8.00,7.36,51.9
